IdTicket;DateTicket;Agent;Duree_Traitement_Sec;Resolu;Note_Satisfaction_Client;CoutFacturation;Canal;Motif;Traite;Reprise_Appel;Conforme;NPS;Motif_Reclamation
TCK22010;09/10/2023;AG001;222;Non;;26,76;Chat;Relevé compteur;Non;Non;Non;;Non Renseigné
TCK22011;08/07/2023;AG003;168;Oui;4;12,1;Téléphone;Changement d'offre;Non;Non;Oui;;Non Renseigné
TCK22012;12/06/2023;AG006;384;Oui;4,5;29,08;Chat;Panne compteur;Oui;Oui;Non;9;Non Renseigné
TCK22013;23/03/2023;AG002;300;Non;3,5;47;Réseaux Sociaux;Résiliation;Non;Oui;Oui;;Non Renseigné
TCK22014;09/03/2023;AG002;114;Oui;;17,05;Téléphone;Changement d'offre;Non;Non;Oui;7;Non Renseigné
TCK22015;06/02/2023;AG005;426;Non;4,5;45,47;Chat;Panne compteur;Oui;Non;Oui;7;Non Renseigné
TCK22016;19/10/2023;AG004;318;Non;;10,89;Réseaux Sociaux;Souscription contrat;Oui;Non;Oui;;Non Renseigné
TCK22017;31/07/2023;AG008;360;Non;;20,81;Réseaux Sociaux;Demande d'information;Non;Non;Non Renseigné;;Non Renseigné
TCK22018;15/09/2023;AG001;282;Non;;47,82;Réseaux Sociaux;Déménagement;Oui;Oui;Oui;0;Non Renseigné
TCK22019;10/09/2023;AG006;192;Oui;;15,53;Téléphone;Litige paiement;Non;Non;Oui;10;Non Renseigné
TCK22020;08/10/2023;AG002;294;Non;5;44,5;Téléphone;Déménagement;Oui;Non;Oui;;Non Renseigné
TCK22021;07/09/2023;AG008;402;Oui;4;58,57;Chat;Litige paiement;Non;Non;Oui;;Non Renseigné
TCK22022;25/05/2023;AG005;240;Oui;;52,57;Chat;Résiliation;Non;Non;Oui;5;Non Renseigné
TCK22023;30/09/2023;AG002;168;Non;4,5;55,31;Téléphone;Facturation;Oui;Non;Oui;9;Non Renseigné
TCK22024;12/06/2023;AG008;546;Non;4;;Réseaux Sociaux;Panne compteur;Oui;Non;Non;5;Non Renseigné
TCK22025;10/07/2023;AG003;288;Non;;45,41;Réseaux Sociaux;Réclamation;Oui;Non;Oui;10;Non Renseigné
TCK22026;01/04/2023;AG007;264;Oui;;32,53;Email;Déménagement;Non;Non;Oui;;Délai de traitement
TCK22027;18/01/2023;AG006;420;Oui;;31,19;Téléphone;Souscription contrat;Non;Oui;Oui;2;Non Renseigné
TCK22028;19/03/2023;AG006;342;Oui;;37,41;Réseaux Sociaux;Réclamation;Non;Oui;Oui;7;Non Renseigné
TCK22029;24/12/2023;AG004;270;Non;4;;Chat;Facturation;Non;Non;Oui;2;Non Renseigné
TCK22030;09/07/2023;AG005;360;Non;1,5;43,96;Chat;Litige paiement;Oui;Non;Oui;10;Non Renseigné
TCK22031;11/03/2023;AG008;336;Non;;40,35;Réseaux Sociaux;Litige paiement;Oui;Oui;Oui;;Non Renseigné
TCK22032;30/06/2023;AG007;390;Oui;5;51,08;Téléphone;Facturation;Oui;Non;Non;3;Non Renseigné
TCK22033;25/02/2023;AG002;294;Oui;4;16,11;Réseaux Sociaux;Litige paiement;Non;Non;Oui;6;Non Renseigné
TCK22034;26/08/2023;AG001;240;Non;;22,68;Réseaux Sociaux;Facturation;Oui;Non;Oui;6;Non Renseigné
TCK22035;03/02/2023;AG001;390;Non;4,5;53,49;Réseaux Sociaux;Relevé compteur;Non;Non;Non Renseigné;9;Erreur technique
TCK22036;27/01/2023;AG007;414;Oui;;23,17;Téléphone;Litige paiement;Oui;Non;Non;6;Non Renseigné
TCK22037;20/05/2023;AG007;240;Oui;1,5;10,2;Chat;Demande d'information;Oui;Oui;Oui;;Non Renseigné
TCK22038;16/08/2023;AG004;168;Oui;3;47,72;Téléphone;Changement d'offre;Non;Non;Oui;;Délai de traitement
TCK22039;11/10/2023;AG007;270;Oui;;23,8;Chat;Demande d'information;Oui;Non;Oui;9;Non Renseigné
TCK22040;08/07/2023;AG007;180;Oui;2,5;24,33;Réseaux Sociaux;Résiliation;Oui;Oui;Oui;;Non Renseigné
TCK22041;24/09/2023;AG008;258;Oui;2;49,07;Email;Relevé compteur;Non;Non;Non Renseigné;10;Non Renseigné
TCK22042;02/03/2023;AG003;312;Oui;3,5;55,87;Chat;Litige paiement;Non;Non;Oui;;Non Renseigné
TCK22043;29/03/2023;AG002;162;Non;2;43,99;Email;Résiliation;Non;Non;Oui;;Non Renseigné
TCK22044;25/04/2023;AG007;264;Oui;;22,54;Réseaux Sociaux;Réclamation;Oui;Oui;Oui;;Non Renseigné
TCK22045;13/06/2023;AG005;276;Oui;3,5;54,73;Téléphone;Réclamation;Non;Oui;Oui;5;Délai de traitement
TCK22046;25/09/2023;AG002;366;Oui;4,5;43,19;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22047;21/11/2023;AG001;420;Oui;;30,71;Téléphone;Réclamation;Non;Non;Non Renseigné;7;Non Renseigné
TCK22048;23/06/2023;AG008;240;Oui;4,5;54,99;Chat;Résiliation;Oui;Non;Non;;Non Renseigné
TCK22049;20/08/2023;AG008;486;Non;;26,81;Téléphone;Déménagement;Non;Non;Oui;4;Erreur technique
TCK22050;17/12/2023;AG005;348;Non;1;49,85;Téléphone;Panne compteur;Non;Non;Oui;5;Non Renseigné
TCK22051;25/06/2023;AG003;228;Oui;1,5;35,75;Chat;Souscription contrat;Oui;Non;Non Renseigné;10;Non Renseigné
TCK22052;18/12/2023;AG006;234;Oui;;42,81;Téléphone;Panne compteur;Non;Oui;Non;;Non Renseigné
TCK22053;06/05/2023;AG004;222;Non;;29,25;Téléphone;Litige paiement;Oui;Oui;Non Renseigné;;Non Renseigné
TCK22054;28/08/2023;AG001;216;Non;2;49,43;Email;Résiliation;Non;Oui;Oui;8;Non Renseigné
TCK22055;09/11/2023;AG007;402;Oui;;27,57;Email;Relevé compteur;Oui;Non;Oui;10;Non Renseigné
TCK22056;24/06/2023;AG003;360;Oui;;21,95;Réseaux Sociaux;Panne compteur;Non;Non;Oui;8;Non Renseigné
TCK22057;11/09/2023;AG007;246;Oui;5;20,33;Téléphone;Changement d'offre;Non;Non;Oui;;Non Renseigné
TCK22058;28/12/2023;AG005;198;Oui;;11,87;Réseaux Sociaux;Litige paiement;Oui;Non;Oui;;Non Renseigné
TCK22059;23/06/2023;AG004;384;Non;;55,89;Chat;Réclamation;Non;Non;Oui;0;Non Renseigné
TCK22060;05/08/2023;AG005;288;Non;2;23,7;Chat;Déménagement;Oui;Non;Oui;9;Non Renseigné
TCK22061;21/04/2023;AG004;150;Oui;1,5;13,26;Téléphone;Résiliation;Oui;Non;Oui;0;Non Renseigné
TCK22062;06/04/2023;AG007;36;Oui;2;30,92;Email;Déménagement;Oui;Non;Oui;7;Non Renseigné
TCK22063;08/11/2023;AG004;246;Non;4;56,45;Téléphone;Relevé compteur;Non;Non;Oui;6;Non Renseigné
TCK22064;18/03/2023;AG006;300;Oui;4;54,23;Téléphone;Demande d'information;Non;Oui;Oui;8;Non Renseigné
TCK22065;21/09/2023;AG002;324;Oui;4;25,98;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22066;28/01/2023;AG001;426;Non;5;41,18;Email;Demande d'information;Oui;Non;Non;;Non Renseigné
TCK22067;10/03/2023;AG001;108;Non;2,5;34,08;Réseaux Sociaux;Demande d'information;Non;Non;Oui;0;Non Renseigné
TCK22068;12/03/2023;AG003;288;Oui;4,5;51,06;Téléphone;Panne compteur;Oui;Non;Non;;Non Renseigné
TCK22069;03/02/2023;AG003;264;Oui;4,5;;Téléphone;Déménagement;Oui;Oui;Oui;5;Non Renseigné
TCK22070;01/03/2023;AG006;450;Oui;;23,48;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK22071;19/01/2023;AG001;216;Oui;3,5;15,01;Email;Changement d'offre;Oui;Non;Oui;9;Non Renseigné
TCK22072;12/03/2023;AG007;150;Oui;4,5;10,83;Téléphone;Panne compteur;Oui;Non;Oui;7;Non Renseigné
TCK22073;21/03/2023;AG002;84;Oui;3;50,74;Email;Réclamation;Non;Non;Oui;;Non Renseigné
TCK22074;18/10/2023;AG003;384;Non;4;13,7;Email;Changement d'offre;Oui;Non;Oui;10;Non Renseigné
TCK22075;03/11/2023;AG008;72;Oui;;18,75;Téléphone;Réclamation;Oui;Non;Non Renseigné;5;Non Renseigné
TCK22076;25/04/2023;AG004;294;Non;4,5;57,51;Téléphone;Déménagement;Oui;Non;Oui;7;Non Renseigné
TCK22077;04/03/2023;AG001;366;Oui;;59,94;Chat;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22078;27/04/2023;AG004;114;Oui;4,5;52,92;Chat;Déménagement;Non;Non;Oui;;Non Renseigné
TCK22079;07/11/2023;AG004;168;Non;2,5;59,93;Téléphone;Changement d'offre;Non;Non;Non;;Non Renseigné
TCK22080;23/02/2023;AG001;402;Non;;49,09;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22081;03/12/2023;AG007;330;Non;4,5;27,77;Réseaux Sociaux;Déménagement;Oui;Non;Non;4;Non Renseigné
TCK22082;20/09/2023;AG003;402;Oui;4,5;44,41;Téléphone;Relevé compteur;Non;Non;Oui;10;Non Renseigné
TCK22083;05/02/2023;AG007;300;Non;;;Téléphone;Déménagement;Oui;Non;Oui;5;Non Renseigné
TCK22084;07/02/2023;AG004;228;Oui;4;55,27;Téléphone;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK22085;22/03/2023;AG004;210;Oui;;11,84;Réseaux Sociaux;Souscription contrat;Non;Oui;Oui;;Non Renseigné
TCK22086;30/04/2023;AG002;192;Non;;40,84;Réseaux Sociaux;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK22087;27/05/2023;AG001;156;Oui;1,5;36,71;Chat;Facturation;Non;Non;Non;;Non Renseigné
TCK22088;09/12/2023;AG008;210;Non;2;21,84;Réseaux Sociaux;Demande d'information;Non;Oui;Oui;;Non Renseigné
TCK22089;20/06/2023;AG007;222;Oui;3,5;35,13;Téléphone;Panne compteur;Oui;Non;Oui;7;Non Renseigné
TCK22090;25/01/2023;AG003;192;Non;2;46,46;Email;Relevé compteur;Oui;Non;Oui;1;Non Renseigné
TCK22091;29/11/2023;AG001;264;Non;4;;Chat;Déménagement;Oui;Oui;Oui;;Non Renseigné
TCK22092;08/07/2023;AG002;396;Oui;4,5;23,98;Email;Facturation;Oui;Non;Oui;;Non Renseigné
TCK22093;03/12/2023;AG003;126;Oui;4;38,54;Téléphone;Changement d'offre;Oui;Non;Non;;Non Renseigné
TCK22094;06/10/2023;AG001;180;Non;;33,21;Chat;Facturation;Oui;Oui;Oui;5;Erreur technique
TCK22095;23/10/2023;AG008;138;Non;3,5;56,36;Réseaux Sociaux;Réclamation;Non;Non;Oui;;Non Renseigné
TCK22096;26/07/2023;AG007;270;Oui;3;15,33;Téléphone;Changement d'offre;Non;Non;Oui;9;Facturation incorrecte
TCK22097;14/11/2023;AG007;150;Non;2;27,28;Email;Panne compteur;Oui;Oui;Non Renseigné;8;Erreur technique
TCK22098;31/10/2023;AG005;312;Oui;4,5;57,47;Téléphone;Facturation;Oui;Non;Oui;4;Non Renseigné
TCK22099;10/07/2023;AG008;162;Non;4,5;59,84;Téléphone;Facturation;Oui;Oui;Oui;6;Comportement agent
TCK22100;11/09/2023;AG001;414;Non;2,5;52,81;Téléphone;Changement d'offre;Non;Non;Oui;8;Non Renseigné
TCK22101;27/12/2023;AG002;90;Oui;4;15,87;Email;Souscription contrat;Non;Non;Oui;2;Non Renseigné
TCK22102;27/05/2023;AG003;180;Non;5;20,31;Email;Souscription contrat;Oui;Non;Oui;5;Non Renseigné
TCK22103;17/04/2023;AG005;450;Oui;5;30,14;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22104;13/08/2023;AG006;294;Non;3;22,64;Email;Déménagement;Oui;Non;Oui;7;Non Renseigné
TCK22105;16/04/2023;AG001;216;Oui;3,5;25,57;Téléphone;Litige paiement;Non;Non;Oui;;Non Renseigné
TCK22106;01/03/2023;AG007;570;Oui;;38,47;Chat;Résiliation;Oui;Oui;Oui;;Non Renseigné
TCK22107;17/08/2023;AG007;240;Oui;2;;Téléphone;Litige paiement;Non;Non;Non;6;Non Renseigné
TCK22108;01/03/2023;AG006;132;Oui;;47,26;Réseaux Sociaux;Panne compteur;Oui;Non;Oui;;Non Renseigné
TCK22109;10/04/2023;AG003;228;Oui;4;16,35;Chat;Résiliation;Non;Non;Non;;Non Renseigné
TCK22110;31/07/2023;AG001;306;Oui;5;20,44;Email;Facturation;Non;Non;Non;;Non Renseigné
TCK22111;01/08/2023;AG008;210;Oui;;25,34;Téléphone;Relevé compteur;Oui;Non;Oui;7;Non Renseigné
TCK22112;25/04/2023;AG003;18;Non;5;45,43;Chat;Résiliation;Non;Non;Oui;7;Non Renseigné
TCK22113;21/06/2023;AG007;132;Oui;4;41,17;Téléphone;Souscription contrat;Oui;Non;Oui;7;Non Renseigné
TCK22114;15/07/2023;AG003;414;Non;1,5;24,63;Réseaux Sociaux;Souscription contrat;Oui;Non;Oui;10;Non Renseigné
TCK22115;25/12/2023;AG001;366;Oui;2;;Réseaux Sociaux;Déménagement;Non;Non;Oui;5;Non Renseigné
TCK22116;24/08/2023;AG002;198;Oui;2,5;;Chat;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK22117;26/11/2023;AG004;66;Non;4,5;25,37;Chat;Résiliation;Oui;Oui;Oui;0;Non Renseigné
TCK22118;29/03/2023;AG001;282;Oui;4;52,9;Réseaux Sociaux;Panne compteur;Oui;Non;Oui;7;Non Renseigné
TCK22119;05/04/2023;AG005;162;Non;5;46,84;Téléphone;Souscription contrat;Non;Non;Oui;10;Non Renseigné
TCK22120;22/02/2023;AG003;216;Non;5;35,39;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK22121;13/11/2023;AG005;126;Oui;4,5;50,51;Téléphone;Litige paiement;Non;Oui;Oui;8;Non Renseigné
TCK22122;01/11/2023;AG002;480;Non;3,5;15,59;Téléphone;Changement d'offre;Non;Oui;Oui;10;Non Renseigné
TCK22123;28/03/2023;AG003;282;Oui;2;38,26;Téléphone;Panne compteur;Non;Non;Oui;0;Non Renseigné
TCK22124;09/06/2023;AG002;222;Non;5;41,7;Téléphone;Résiliation;Non;Non;Non;8;Non Renseigné
TCK22125;27/08/2023;AG001;102;Oui;1,5;22,85;Réseaux Sociaux;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22126;08/05/2023;AG001;240;Oui;3;21,06;Téléphone;Demande d'information;Non;Non;Oui;9;Non Renseigné
TCK22127;07/01/2023;AG006;222;Oui;;59,34;Téléphone;Relevé compteur;Non;Non;Non;3;Non Renseigné
TCK22128;05/01/2023;AG005;192;Oui;2;37,28;Téléphone;Résiliation;Oui;Non;Oui;;Non Renseigné
TCK22129;28/11/2023;AG003;228;Oui;4;52,9;Email;Déménagement;Oui;Non;Oui;9;Non Renseigné
TCK22130;16/04/2023;AG003;144;Oui;;38,08;Chat;Litige paiement;Oui;Non;Non Renseigné;5;Non Renseigné
TCK22131;02/02/2023;AG003;384;Oui;4;45,74;Téléphone;Litige paiement;Oui;Non;Non Renseigné;0;Non Renseigné
TCK22132;27/10/2023;AG001;366;Oui;1,5;53,54;Réseaux Sociaux;Changement d'offre;Non;Non;Oui;8;Non Renseigné
TCK22133;28/08/2023;AG008;402;Oui;4;53,51;Chat;Facturation;Oui;Non;Oui;;Non Renseigné
TCK22134;28/03/2023;AG005;90;Non;1,5;42,08;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22135;17/05/2023;AG008;474;Oui;3;50,91;Téléphone;Relevé compteur;Non;Non;Oui;;Non Renseigné
TCK22136;05/09/2023;AG007;258;Oui;4;53,6;Chat;Demande d'information;Oui;Oui;Non;5;Non Renseigné
TCK22137;15/04/2023;AG007;126;Oui;;21,25;Réseaux Sociaux;Facturation;Oui;Non;Oui;5;Non Renseigné
TCK22138;15/02/2023;AG005;150;Non;2,5;29,75;Téléphone;Réclamation;Oui;Oui;Oui;;Non Renseigné
TCK22139;01/07/2023;AG002;264;Oui;2,5;;Téléphone;Panne compteur;Oui;Non;Oui;;Non Renseigné
TCK22140;22/02/2023;AG007;222;Oui;2;28,67;Téléphone;Litige paiement;Oui;Oui;Oui;;Non Renseigné
TCK22141;24/10/2023;AG008;150;Non;4;59,66;Chat;Relevé compteur;Oui;Non;Oui;10;Non Renseigné
TCK22142;11/06/2023;AG005;222;Oui;3;;Téléphone;Panne compteur;Oui;Non;Oui;10;Non Renseigné
TCK22143;12/08/2023;AG008;228;Non;2;22,03;Email;Facturation;Non;Non;Oui;9;Non Renseigné
TCK22144;04/07/2023;AG008;564;Oui;2,5;21,08;Téléphone;Résiliation;Non;Non;Oui;9;Non Renseigné
TCK22145;14/04/2023;AG006;336;Non;4,5;47,83;Téléphone;Relevé compteur;Non;Non;Oui;9;Non Renseigné
TCK22146;04/12/2023;AG008;324;Oui;3,5;42,84;Email;Changement d'offre;Oui;Non;Oui;;Non Renseigné
TCK22147;14/07/2023;AG003;246;Oui;;31,82;Téléphone;Réclamation;Non;Non;Non Renseigné;8;Non Renseigné
TCK22148;16/08/2023;AG005;330;Oui;3,5;24,52;Email;Résiliation;Non;Non;Oui;;Non Renseigné
TCK22149;12/07/2023;AG007;324;Non;5;;Chat;Changement d'offre;Oui;Oui;Oui;7;Non Renseigné
TCK22150;05/03/2023;AG007;324;Oui;4,5;;Réseaux Sociaux;Litige paiement;Non;Non;Non;9;Non Renseigné
TCK22151;12/10/2023;AG008;252;Non;4;18,24;Chat;Relevé compteur;Oui;Oui;Oui;;Non Renseigné
TCK22152;02/12/2023;AG001;264;Oui;4,5;50,06;Réseaux Sociaux;Réclamation;Oui;Non;Oui;8;Non Renseigné
TCK22153;21/07/2023;AG002;210;Oui;2,5;48,58;Téléphone;Litige paiement;Oui;Non;Non Renseigné;10;Non Renseigné
TCK22154;24/02/2023;AG001;276;Oui;;;Réseaux Sociaux;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22155;17/01/2023;AG008;360;Non;4;15;Email;Panne compteur;Non;Non;Oui;5;Non Renseigné
TCK22156;27/09/2023;AG001;420;Oui;;14,67;Réseaux Sociaux;Demande d'information;Non;Non;Oui;3;Non Renseigné
TCK22157;13/01/2023;AG003;318;Non;5;18,63;Téléphone;Relevé compteur;Oui;Non;Oui;7;Non Renseigné
TCK22158;16/07/2023;AG003;276;Oui;4,5;54,34;Téléphone;Souscription contrat;Non;Non;Oui;8;Non Renseigné
TCK22159;21/03/2023;AG001;252;Oui;4,5;43,53;Téléphone;Résiliation;Oui;Oui;Oui;;Non Renseigné
TCK22160;02/02/2023;AG006;336;Oui;3;54,04;Chat;Réclamation;Oui;Non;Oui;;Non Renseigné
TCK22161;15/09/2023;AG004;234;Oui;4,5;47,88;Réseaux Sociaux;Relevé compteur;Oui;Non;Oui;10;Non Renseigné
TCK22162;03/06/2023;AG008;162;Non;4;36,6;Email;Réclamation;Non;Non;Oui;;Non Renseigné
TCK22163;02/11/2023;AG008;288;Non;4,5;27,84;Email;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22164;03/03/2023;AG005;342;Oui;;55,53;Téléphone;Litige paiement;Non;Non;Oui;5;Facturation incorrecte
TCK22165;29/01/2023;AG003;348;Non;;10,74;Téléphone;Panne compteur;Oui;Non;Oui;5;Non Renseigné
TCK22166;06/06/2023;AG001;228;Non;4;;Réseaux Sociaux;Panne compteur;Non;Oui;Non;7;Non Renseigné
TCK22167;13/12/2023;AG006;306;Oui;2,5;14,06;Email;Facturation;Non;Non;Non;10;Non Renseigné
TCK22168;17/04/2023;AG008;276;Oui;4;41,48;Téléphone;Résiliation;Oui;Non;Oui;8;Non Renseigné
TCK22169;11/04/2023;AG004;252;Non;5;;Téléphone;Résiliation;Non;Non;Oui;6;Non Renseigné
TCK22170;30/03/2023;AG004;264;Oui;2;26,6;Email;Relevé compteur;Oui;Non;Non;10;Non Renseigné
TCK22171;18/03/2023;AG004;288;Oui;;41,22;Téléphone;Réclamation;Oui;Non;Oui;3;Non Renseigné
TCK22172;13/04/2023;AG006;234;Non;4;41,75;Réseaux Sociaux;Litige paiement;Oui;Oui;Non;3;Non Renseigné
TCK22173;10/08/2023;AG007;414;Oui;4;52,81;Téléphone;Souscription contrat;Non;Non;Oui;8;Non Renseigné
TCK22174;21/08/2023;AG002;108;Oui;1;18,49;Chat;Réclamation;Non;Non;Non;9;Non Renseigné
TCK22175;30/12/2023;AG005;264;Oui;5;10,01;Email;Déménagement;Oui;Oui;Non;5;Non Renseigné
TCK22176;10/07/2023;AG006;204;Oui;2,5;22,19;Téléphone;Souscription contrat;Non;Oui;Non;;Non Renseigné
TCK22177;08/08/2023;AG001;306;Non;;24,89;Téléphone;Relevé compteur;Non;Non;Oui;8;Non Renseigné
TCK22178;28/11/2023;AG001;48;Oui;1;;Chat;Facturation;Oui;Non;Oui;4;Non Renseigné
TCK22179;24/12/2023;AG005;402;Oui;4,5;;Chat;Changement d'offre;Oui;Oui;Oui;5;Non Renseigné
TCK22180;29/07/2023;AG005;228;Non;5;16,2;Réseaux Sociaux;Réclamation;Non;Non;Oui;10;Non Renseigné
TCK22181;06/10/2023;AG004;288;Oui;1;34,96;Chat;Déménagement;Non;Oui;Oui;8;Non Renseigné
TCK22182;22/02/2023;AG008;132;Oui;;;Email;Réclamation;Non;Non;Oui;9;Non Renseigné
TCK22183;22/12/2023;AG002;162;Oui;3;13,35;Téléphone;Souscription contrat;Non;Non;Oui;2;Non Renseigné
TCK22184;14/11/2023;AG006;306;Non;2,5;16,08;Email;Réclamation;Oui;Oui;Oui;8;Non Renseigné
TCK22185;07/04/2023;AG002;342;Non;3;13,25;Chat;Déménagement;Oui;Oui;Oui;;Non Renseigné
TCK22186;16/02/2023;AG004;450;Non;2;47,82;Téléphone;Demande d'information;Non;Non;Non;;Non Renseigné
TCK22187;04/05/2023;AG007;198;Oui;4,5;49;Email;Déménagement;Non;Oui;Oui;;Non Renseigné
TCK22188;17/06/2023;AG001;18;Oui;3,5;10,55;Téléphone;Panne compteur;Non;Oui;Oui;3;Non Renseigné
TCK22189;28/03/2023;AG002;180;Oui;;56,33;Chat;Réclamation;Non;Non;Oui;;Non Renseigné
TCK22190;31/05/2023;AG004;132;Non;2;55,98;Téléphone;Souscription contrat;Non;Oui;Oui;;Non Renseigné
TCK22191;19/06/2023;AG001;318;Oui;5;55,75;Chat;Facturation;Oui;Non;Non Renseigné;;Comportement agent
TCK22192;25/07/2023;AG004;306;Oui;;21,55;Téléphone;Demande d'information;Oui;Non;Non Renseigné;7;Non Renseigné
TCK22193;31/10/2023;AG005;306;Oui;;;Téléphone;Réclamation;Non;Oui;Oui;7;Non Renseigné
TCK22194;20/01/2023;AG002;348;Oui;2,5;10,21;Email;Facturation;Oui;Non;Oui;;Non Renseigné
TCK22195;27/11/2023;AG003;228;Non;2,5;11,05;Réseaux Sociaux;Panne compteur;Oui;Non;Oui;;Facturation incorrecte
TCK22196;14/04/2023;AG008;96;Oui;4;44,49;Téléphone;Facturation;Oui;Non;Oui;;Non Renseigné
TCK22197;17/04/2023;AG006;246;Oui;3,5;38,28;Téléphone;Panne compteur;Oui;Non;Non;8;Non Renseigné
TCK22198;01/07/2023;AG003;138;Non;3;49,61;Chat;Panne compteur;Oui;Oui;Oui;;Non Renseigné
TCK22199;25/06/2023;AG001;222;Non;4;30,8;Email;Demande d'information;Non;Non;Oui;0;Non Renseigné
TCK22200;04/06/2023;AG006;264;Non;;14,54;Réseaux Sociaux;Facturation;Non;Non;Oui;;Non Renseigné
TCK22201;09/01/2023;AG008;174;Oui;5;16,45;Chat;Déménagement;Oui;Non;Oui;8;Non Renseigné
TCK22202;03/03/2023;AG007;330;Oui;4;56,23;Réseaux Sociaux;Demande d'information;Non;Oui;Non;;Non Renseigné
TCK22203;02/08/2023;AG004;228;Oui;5;51,31;Réseaux Sociaux;Changement d'offre;Oui;Non;Oui;9;Non Renseigné
TCK22204;26/06/2023;AG002;138;Oui;2,5;37,46;Email;Réclamation;Non;Non;Oui;;Comportement agent
TCK22205;15/02/2023;AG002;174;Non;2;46,09;Téléphone;Relevé compteur;Non;Non;Non;6;Facturation incorrecte
TCK22206;23/06/2023;AG007;282;Non;5;51,61;Email;Souscription contrat;Oui;Non;Non;;Non Renseigné
TCK22207;20/11/2023;AG003;246;Oui;1,5;52,32;Réseaux Sociaux;Relevé compteur;Oui;Non;Oui;5;Non Renseigné
TCK22208;24/04/2023;AG002;300;Oui;1,5;35,55;Chat;Facturation;Non;Non;Oui;9;Non Renseigné
TCK22209;10/01/2023;AG001;282;Non;1;55,69;Téléphone;Litige paiement;Non;Non;Oui;0;Facturation incorrecte
TCK22210;13/07/2023;AG006;162;Non;2;37,41;Téléphone;Relevé compteur;Oui;Oui;Non;5;Non Renseigné
TCK22211;17/02/2023;AG002;204;Non;1;32,65;Email;Changement d'offre;Non;Oui;Oui;;Non Renseigné
TCK22212;29/10/2023;AG008;366;Oui;3,5;14,75;Téléphone;Demande d'information;Non;Non;Oui;;Non Renseigné
TCK22213;13/08/2023;AG003;180;Non;;26,04;Réseaux Sociaux;Relevé compteur;Non;Non;Oui;9;Non Renseigné
TCK22214;02/04/2023;AG005;438;Oui;;17,91;Téléphone;Changement d'offre;Non;Non;Oui;10;Non Renseigné
TCK22215;02/11/2023;AG003;114;Oui;2,5;53,03;Email;Réclamation;Oui;Non;Oui;5;Non Renseigné
TCK22216;01/09/2023;AG007;360;Non;4;33,39;Téléphone;Déménagement;Non;Non;Oui;8;Non Renseigné
TCK22217;03/02/2023;AG005;258;Non;2,5;23,75;Téléphone;Réclamation;Non;Non;Oui;8;Non Renseigné
TCK22218;05/10/2023;AG004;168;Oui;;29,59;Email;Facturation;Oui;Non;Oui;;Non Renseigné
TCK22219;17/04/2023;AG004;276;Oui;4;39,46;Téléphone;Changement d'offre;Oui;Oui;Non Renseigné;;Non Renseigné
TCK22220;18/06/2023;AG007;186;Non;;48,74;Réseaux Sociaux;Demande d'information;Non;Non;Non;9;Non Renseigné
TCK22221;12/07/2023;AG002;210;Non;;57,34;Email;Réclamation;Non;Non;Oui;;Comportement agent
TCK22222;02/06/2023;AG005;228;Oui;4;;Réseaux Sociaux;Facturation;Non;Oui;Oui;;Non Renseigné
TCK22223;03/05/2023;AG007;348;Non;2,5;56,93;Réseaux Sociaux;Demande d'information;Non;Non;Non;2;Non Renseigné
TCK22224;11/10/2023;AG007;390;Oui;2;14;Téléphone;Résiliation;Non;Oui;Oui;;Non Renseigné
TCK22225;27/01/2023;AG002;126;Oui;4,5;22,12;Téléphone;Relevé compteur;Oui;Non;Oui;;Non Renseigné
TCK22226;14/08/2023;AG007;288;Oui;2,5;56,4;Chat;Changement d'offre;Oui;Non;Oui;4;Non Renseigné
TCK22227;05/01/2023;AG001;438;Oui;3;31,44;Réseaux Sociaux;Souscription contrat;Oui;Non;Oui;;Non Renseigné
TCK22228;13/10/2023;AG008;252;Oui;4,5;58,96;Chat;Souscription contrat;Non;Oui;Oui;9;Non Renseigné
TCK22229;28/06/2023;AG007;384;Oui;5;57,99;Téléphone;Changement d'offre;Oui;Non;Oui;6;Non Renseigné
TCK22230;02/02/2023;AG004;354;Oui;4;52,38;Réseaux Sociaux;Relevé compteur;Oui;Non;Non;7;Non Renseigné
TCK22231;04/03/2023;AG004;234;Non;;20,53;Réseaux Sociaux;Réclamation;Oui;Oui;Oui;3;Non Renseigné
TCK22232;16/06/2023;AG005;198;Oui;2,5;51,84;Réseaux Sociaux;Panne compteur;Non;Non;Oui;9;Non Renseigné
