IdTicket,DateTicket,Operateur,TempsTraitement_Min,Resolu,Satisfaction_Client,CoutFacturation,Canal_Contact,Motif,Traite,Reprise_Appel,Conforme,Score_NPS,Motif_Reclamation
TCK22057,2023-09-11,Op007,4.1,Oui,10.0,20.33,Tel,Changement d'offre,0,0,Vrai,,
TCK22058,2023-12-28,Op005,3.3,Oui,,11.87,Réseaux sociaux,Litige paiement,Oui,0,Vrai,,
TCK22059,2023-06-23,Op004,6.4,Non,,55.89,Chat,Réclamation,Non,0,Vrai,0.0,
TCK22060,2023-08-05,Op005,4.8,0,4.0,23.7,Chat,Déménagement,Oui,0,Vrai,9.0,
TCK22061,2023-04-21,Op004,2.5,1,3.0,13.26,TEL,Résiliation,Oui,0,Vrai,0.0,
TCK22062,2023-04-06,Op007,0.6,oui,4.0,30.92,Mail,Déménagement,1,0,Vrai,7.0,
TCK22063,2023-11-08,Op004,4.1,Non,8.0,56.45,Tel,Relevé compteur,0,0,Vrai,6.0,
TCK22064,2023-03-18,Op006,5.0,Oui,8.0,54.23,Tel,Demande d'information,0,1,Vrai,8.0,
TCK22065,2023-09-21,Op002,5.4,oui,8.0,25.98,Tel,Relevé compteur,1,0,Vrai,,
TCK22066,2023-01-28,Op001,7.1,0,10.0,41.18,Mail,Demande d'information,1,0,Faux,,
TCK22067,2023-03-10,Op001,1.8,0,5.0,34.08,Réseaux sociaux,Demande d'information,Non,0,Vrai,0.0,
TCK22068,2023-03-12,Op003,4.8,1,9.0,51.06,TEL,Panne compteur,Oui,0,Faux,,
TCK22069,2023-02-03,Op003,4.4,1,9.0,,Tel,Déménagement,Oui,1,Vrai,5.0,
TCK22070,2023-03-01,Op006,7.5,oui,,23.48,Tel,Relevé compteur,0,0,Vrai,,
TCK22071,2023-01-19,Op001,3.6,1,7.0,15.01,Mail,Changement d'offre,1,0,Vrai,9.0,
TCK22072,2023-03-12,Op007,2.5,oui,9.0,10.83,TEL,Panne compteur,Oui,0,Vrai,7.0,
TCK22073,2023-03-21,Op002,1.4,1,6.0,50.74,Mail,Réclamation,Non,0,Vrai,,
TCK22074,2023-10-18,Op003,6.4,0,8.0,13.7,Mail,Changement d'offre,1,0,Vrai,10.0,
TCK22075,2023-11-03,Op008,1.2,oui,,18.75,TEL,Réclamation,1,0,,5.0,
TCK22076,2023-04-25,Op004,4.9,0,9.0,57.51,TEL,Déménagement,Oui,0,Vrai,7.0,
TCK22077,2023-03-04,Op001,6.1,1,,59.94,Chat,Relevé compteur,1,0,Vrai,,
TCK22078,2023-04-27,Op004,1.9,Oui,9.0,52.92,Chat,Déménagement,0,0,Vrai,,
TCK22079,2023-11-07,Op004,2.8,0,5.0,59.93,Tel,Changement d'offre,Non,0,Faux,,
TCK22080,2023-02-23,Op001,6.7,Non,,49.09,Tel,Relevé compteur,Oui,0,Vrai,,
TCK22081,2023-12-03,Op007,5.5,Non,9.0,27.77,Réseaux sociaux,Déménagement,1,0,Faux,4.0,
TCK22082,2023-09-20,Op003,6.7,Oui,9.0,44.41,Tel,Relevé compteur,0,0,Vrai,10.0,
TCK22083,2023-02-05,Op007,5.0,0,,,Tel,Déménagement,Oui,0,Vrai,5.0,
TCK22084,2023-02-07,Op004,3.8,1,8.0,55.27,TEL,Résiliation,1,0,Vrai,,
TCK22085,2023-03-22,Op004,3.5,1,,11.84,Réseaux sociaux,Souscription contrat,Non,1,Vrai,,
TCK22086,2023-04-30,Op002,3.2,0,,40.84,Réseaux sociaux,Résiliation,1,0,Vrai,,
TCK22087,2023-05-27,Op001,2.6,Oui,3.0,36.71,Chat,Facturation,Non,0,Faux,,
TCK22088,2023-12-09,Op008,3.5,0,4.0,21.84,Réseaux sociaux,Demande d'information,0,1,Vrai,,
TCK22089,2023-06-20,Op007,3.7,1,7.0,35.13,Tel,Panne compteur,Oui,0,Vrai,7.0,
TCK22090,2023-01-25,Op003,3.2,Non,4.0,46.46,Mail,Relevé compteur,Oui,0,Vrai,1.0,
TCK22091,2023-11-29,Op001,4.4,0,8.0,,Chat,Déménagement,Oui,1,Vrai,,
TCK22092,2023-07-08,Op002,6.6,1,9.0,23.98,Mail,Facturation,1,0,Vrai,,
TCK22093,2023-12-03,Op003,2.1,oui,8.0,38.54,Tel,Changement d'offre,Oui,0,Faux,,
TCK22094,2023-10-06,Op001,3.0,Non,,33.21,Chat,Facturation,1,1,Vrai,5.0,Erreur technique
TCK22095,2023-10-23,Op008,2.3,0,7.0,56.36,Réseaux sociaux,Réclamation,Non,0,Vrai,,
TCK22096,2023-07-26,Op007,4.5,oui,6.0,15.33,TEL,Changement d'offre,Non,0,Vrai,9.0,Facturation incorrecte
TCK22097,2023-11-14,Op007,2.5,Non,4.0,27.28,Mail,Panne compteur,Oui,1,,8.0,Erreur technique
TCK22098,2023-10-31,Op005,5.2,oui,9.0,57.47,Tel,Facturation,1,0,Vrai,4.0,
TCK22099,2023-07-10,Op008,2.7,Non,9.0,59.84,TEL,Facturation,1,1,Vrai,6.0,Comportement agent
TCK22100,2023-09-11,Op001,6.9,0,5.0,52.81,Tel,Changement d'offre,0,0,Vrai,8.0,
TCK22101,2023-12-27,Op002,1.5,1,8.0,15.87,Mail,Souscription contrat,0,0,Vrai,2.0,
TCK22102,2023-05-27,Op003,3.0,0,10.0,20.31,Mail,Souscription contrat,1,0,Vrai,5.0,
TCK22103,2023-04-17,Op005,7.5,oui,10.0,30.14,Tel,Relevé compteur,1,0,Vrai,,
TCK22104,2023-08-13,Op006,4.9,0,6.0,22.64,Mail,Déménagement,Oui,0,Vrai,7.0,
TCK22105,2023-04-16,Op001,3.6,oui,7.0,25.57,Tel,Litige paiement,0,0,Vrai,,
TCK22106,2023-03-01,Op007,9.5,oui,,38.47,Chat,Résiliation,Oui,1,Vrai,,
TCK22107,2023-08-17,Op007,4.0,1,4.0,,Tel,Litige paiement,Non,0,Faux,6.0,
TCK22108,2023-03-01,Op006,2.2,Oui,,47.26,Réseaux sociaux,Panne compteur,1,0,Vrai,,
TCK22109,2023-04-10,Op003,3.8,1,8.0,16.35,Chat,Résiliation,Non,0,Faux,,
TCK22110,2023-07-31,Op001,5.1,Oui,10.0,20.44,Mail,Facturation,0,0,Faux,,
TCK22111,2023-08-01,Op008,3.5,Oui,,25.34,Tel,Relevé compteur,1,0,Vrai,7.0,
TCK22112,2023-04-25,Op003,0.3,Non,10.0,45.43,Chat,Résiliation,0,0,Vrai,7.0,
TCK22113,2023-06-21,Op007,2.2,Oui,8.0,41.17,Tel,Souscription contrat,1,0,Vrai,7.0,
TCK22114,2023-07-15,Op003,6.9,Non,3.0,24.63,Réseaux sociaux,Souscription contrat,Oui,0,Vrai,10.0,
TCK22115,2023-12-25,Op001,6.1,oui,4.0,,Réseaux sociaux,Déménagement,0,0,Vrai,5.0,
TCK22116,2023-08-24,Op002,3.3,Oui,5.0,,Chat,Résiliation,Oui,0,Vrai,,
TCK22117,2023-11-26,Op004,1.1,Non,9.0,25.37,Chat,Résiliation,Oui,1,Vrai,0.0,
TCK22118,2023-03-29,Op001,4.7,Oui,8.0,52.9,Réseaux sociaux,Panne compteur,Oui,0,Vrai,7.0,
TCK22119,2023-04-05,Op005,2.7,0,10.0,46.84,TEL,Souscription contrat,Non,0,Vrai,10.0,
TCK22120,2023-02-22,Op003,3.6,0,10.0,35.39,Tel,Facturation,Oui,0,Vrai,,
TCK22121,2023-11-13,Op005,2.1,1,9.0,50.51,Tel,Litige paiement,0,1,Vrai,8.0,
TCK22122,2023-11-01,Op002,8.0,0,7.0,15.59,TEL,Changement d'offre,0,1,Vrai,10.0,
TCK22123,2023-03-28,Op003,4.7,oui,4.0,38.26,Tel,Panne compteur,0,0,Vrai,0.0,
TCK22124,2023-06-09,Op002,3.7,0,10.0,41.7,Tel,Résiliation,Non,0,Faux,8.0,
TCK22125,2023-08-27,Op001,1.7,1,3.0,22.85,Réseaux sociaux,Relevé compteur,Oui,0,Vrai,,
TCK22126,2023-05-08,Op001,4.0,Oui,6.0,21.06,Tel,Demande d'information,0,0,Vrai,9.0,
TCK22127,2023-01-07,Op006,3.7,Oui,,59.34,Tel,Relevé compteur,0,0,Faux,3.0,
TCK22128,2023-01-05,Op005,3.2,Oui,4.0,37.28,TEL,Résiliation,Oui,0,Vrai,,
TCK22129,2023-11-28,Op003,3.8,oui,8.0,52.9,Mail,Déménagement,1,0,Vrai,9.0,
TCK22130,2023-04-16,Op003,2.4,Oui,,38.08,Chat,Litige paiement,1,0,,5.0,
TCK22131,2023-02-02,Op003,6.4,oui,8.0,45.74,Tel,Litige paiement,1,0,,0.0,
TCK22132,2023-10-27,Op001,6.1,1,3.0,53.54,Réseaux sociaux,Changement d'offre,0,0,Vrai,8.0,
TCK22133,2023-08-28,Op008,6.7,1,8.0,53.51,Chat,Facturation,Oui,0,Vrai,,
TCK22134,2023-03-28,Op005,1.5,Non,3.0,42.08,Tel,Relevé compteur,Oui,0,Vrai,,
TCK22135,2023-05-17,Op008,7.9,Oui,6.0,50.91,Tel,Relevé compteur,Non,0,Vrai,,
TCK22136,2023-09-05,Op007,4.3,oui,8.0,53.6,Chat,Demande d'information,1,1,Faux,5.0,
TCK22137,2023-04-15,Op007,2.1,Oui,,21.25,Réseaux sociaux,Facturation,Oui,0,Vrai,5.0,
TCK22138,2023-02-15,Op005,2.5,Non,5.0,29.75,Tel,Réclamation,Oui,1,Vrai,,
TCK22139,2023-07-01,Op002,4.4,1,5.0,,Tel,Panne compteur,1,0,Vrai,,
TCK22140,2023-02-22,Op007,3.7,1,4.0,28.67,Tel,Litige paiement,1,1,Vrai,,
TCK22141,2023-10-24,Op008,2.5,Non,8.0,59.66,Chat,Relevé compteur,Oui,0,Vrai,10.0,
TCK22142,2023-06-11,Op005,3.7,1,6.0,,Tel,Panne compteur,1,0,Vrai,10.0,
TCK22143,2023-08-12,Op008,3.8,0,4.0,22.03,Mail,Facturation,0,0,Vrai,9.0,
TCK22144,2023-07-04,Op008,9.4,oui,5.0,21.08,TEL,Résiliation,Non,0,Vrai,9.0,
TCK22145,2023-04-14,Op006,5.6,Non,9.0,47.83,TEL,Relevé compteur,0,0,Vrai,9.0,
TCK22146,2023-12-04,Op008,5.4,1,7.0,42.84,Mail,Changement d'offre,Oui,0,Vrai,,
TCK22147,2023-07-14,Op003,4.1,Oui,,31.82,TEL,Réclamation,Non,0,,8.0,
TCK22148,2023-08-16,Op005,5.5,1,7.0,24.52,Mail,Résiliation,Non,0,Vrai,,
TCK22149,2023-07-12,Op007,5.4,0,10.0,,Chat,Changement d'offre,Oui,1,Vrai,7.0,
TCK22150,2023-03-05,Op007,5.4,Oui,9.0,,Réseaux sociaux,Litige paiement,Non,0,Faux,9.0,
TCK22151,2023-10-12,Op008,4.2,Non,8.0,18.24,Chat,Relevé compteur,Oui,1,Vrai,,
TCK22152,2023-12-02,Op001,4.4,oui,9.0,50.06,Réseaux sociaux,Réclamation,1,0,Vrai,8.0,
TCK22153,2023-07-21,Op002,3.5,1,5.0,48.58,Tel,Litige paiement,1,0,,10.0,
TCK22154,2023-02-24,Op001,4.6,Oui,,,Réseaux sociaux,Relevé compteur,1,0,Vrai,,
TCK22155,2023-01-17,Op008,6.0,Non,8.0,15.0,Mail,Panne compteur,0,0,Vrai,5.0,
TCK22156,2023-09-27,Op001,7.0,Oui,,14.67,Réseaux sociaux,Demande d'information,0,0,Vrai,3.0,
TCK22157,2023-01-13,Op003,5.3,0,10.0,18.63,TEL,Relevé compteur,1,0,Vrai,7.0,
TCK22158,2023-07-16,Op003,4.6,1,9.0,54.34,Tel,Souscription contrat,0,0,Vrai,8.0,
TCK22159,2023-03-21,Op001,4.2,1,9.0,43.53,Tel,Résiliation,1,1,Vrai,,
TCK22160,2023-02-02,Op006,5.6,1,6.0,54.04,Chat,Réclamation,1,0,Vrai,,
TCK22161,2023-09-15,Op004,3.9,1,9.0,47.88,Réseaux sociaux,Relevé compteur,Oui,0,Vrai,10.0,
TCK22162,2023-06-03,Op008,2.7,0,8.0,36.6,Mail,Réclamation,Non,0,Vrai,,
TCK22163,2023-11-02,Op008,4.8,0,9.0,27.84,Mail,Relevé compteur,Oui,0,Vrai,,
TCK22164,2023-03-03,Op005,5.7,1,,55.53,Tel,Litige paiement,0,0,Vrai,5.0,Facturation incorrecte
TCK22165,2023-01-29,Op003,5.8,0,,10.74,Tel,Panne compteur,1,0,Vrai,5.0,
TCK22166,2023-06-06,Op001,3.8,Non,8.0,,Réseaux sociaux,Panne compteur,Non,1,Faux,7.0,
TCK22167,2023-12-13,Op006,5.1,oui,5.0,14.06,Mail,Facturation,0,0,Faux,10.0,
TCK22168,2023-04-17,Op008,4.6,1,8.0,41.48,TEL,Résiliation,1,0,Vrai,8.0,
TCK22169,2023-04-11,Op004,4.2,Non,10.0,,TEL,Résiliation,Non,0,Vrai,6.0,
TCK22170,2023-03-30,Op004,4.4,1,4.0,26.6,Mail,Relevé compteur,1,0,Faux,10.0,
TCK22171,2023-03-18,Op004,4.8,1,,41.22,TEL,Réclamation,Oui,0,Vrai,3.0,
TCK22172,2023-04-13,Op006,3.9,0,8.0,41.75,Réseaux sociaux,Litige paiement,1,1,Faux,3.0,
TCK22173,2023-08-10,Op007,6.9,1,8.0,52.81,Tel,Souscription contrat,0,0,Vrai,8.0,
TCK22174,2023-08-21,Op002,1.8,1,2.0,18.49,Chat,Réclamation,0,0,Faux,9.0,
TCK22175,2023-12-30,Op005,4.4,oui,10.0,10.01,Mail,Déménagement,1,1,Faux,5.0,
TCK22176,2023-07-10,Op006,3.4,oui,5.0,22.19,TEL,Souscription contrat,0,1,Faux,,
TCK22177,2023-08-08,Op001,5.1,Non,,24.89,TEL,Relevé compteur,0,0,Vrai,8.0,
TCK22178,2023-11-28,Op001,0.8,Oui,2.0,,Chat,Facturation,1,0,Vrai,4.0,
TCK22179,2023-12-24,Op005,6.7,Oui,9.0,,Chat,Changement d'offre,1,1,Vrai,5.0,
TCK22180,2023-07-29,Op005,3.8,0,10.0,16.2,Réseaux sociaux,Réclamation,Non,0,Vrai,10.0,
TCK22181,2023-10-06,Op004,4.8,1,2.0,34.96,Chat,Déménagement,Non,1,Vrai,8.0,
TCK22182,2023-02-22,Op008,2.2,Oui,,,Mail,Réclamation,0,0,Vrai,9.0,
TCK22183,2023-12-22,Op002,2.7,Oui,6.0,13.35,Tel,Souscription contrat,Non,0,Vrai,2.0,
TCK22184,2023-11-14,Op006,5.1,0,5.0,16.08,Mail,Réclamation,1,1,Vrai,8.0,
TCK22185,2023-04-07,Op002,5.7,0,6.0,13.25,Chat,Déménagement,1,1,Vrai,,
TCK22186,2023-02-16,Op004,7.5,0,4.0,47.82,TEL,Demande d'information,0,0,Faux,,
TCK22187,2023-05-04,Op007,3.3,oui,9.0,49.0,Mail,Déménagement,Non,1,Vrai,,
TCK22188,2023-06-17,Op001,0.3,oui,7.0,10.55,Tel,Panne compteur,0,1,Vrai,3.0,
TCK22189,2023-03-28,Op002,3.0,1,,56.33,Chat,Réclamation,0,0,Vrai,,
TCK22190,2023-05-31,Op004,2.2,Non,4.0,55.98,TEL,Souscription contrat,0,1,Vrai,,
TCK22191,2023-06-19,Op001,5.3,oui,10.0,55.75,Chat,Facturation,1,0,,,Comportement agent
TCK22192,2023-07-25,Op004,5.1,1,,21.55,TEL,Demande d'information,1,0,,7.0,
TCK22193,2023-10-31,Op005,5.1,Oui,,,TEL,Réclamation,Non,1,Vrai,7.0,
TCK22194,2023-01-20,Op002,5.8,oui,5.0,10.21,Mail,Facturation,1,0,Vrai,,
TCK22195,2023-11-27,Op003,3.8,0,5.0,11.05,Réseaux sociaux,Panne compteur,1,0,Vrai,,Facturation incorrecte
TCK22196,2023-04-14,Op008,1.6,oui,8.0,44.49,TEL,Facturation,Oui,0,Vrai,,
TCK22197,2023-04-17,Op006,4.1,Oui,7.0,38.28,Tel,Panne compteur,1,0,Faux,8.0,
TCK22198,2023-07-01,Op003,2.3,Non,6.0,49.61,Chat,Panne compteur,1,1,Vrai,,
TCK22199,2023-06-25,Op001,3.7,0,8.0,30.8,Mail,Demande d'information,Non,0,Vrai,0.0,
TCK22200,2023-06-04,Op006,4.4,Non,,14.54,Réseaux sociaux,Facturation,Non,0,Vrai,,
TCK22201,2023-01-09,Op008,2.9,1,10.0,16.45,Chat,Déménagement,Oui,0,Vrai,8.0,
TCK22202,2023-03-03,Op007,5.5,Oui,8.0,56.23,Réseaux sociaux,Demande d'information,Non,1,Faux,,
TCK22203,2023-08-02,Op004,3.8,1,10.0,51.31,Réseaux sociaux,Changement d'offre,Oui,0,Vrai,9.0,
TCK22204,2023-06-26,Op002,2.3,oui,5.0,37.46,Mail,Réclamation,0,0,Vrai,,Comportement agent
TCK22205,2023-02-15,Op002,2.9,Non,4.0,46.09,Tel,Relevé compteur,0,0,Faux,6.0,Facturation incorrecte
TCK22206,2023-06-23,Op007,4.7,0,10.0,51.61,Mail,Souscription contrat,1,0,Faux,,
TCK22207,2023-11-20,Op003,4.1,1,3.0,52.32,Réseaux sociaux,Relevé compteur,1,0,Vrai,5.0,
TCK22208,2023-04-24,Op002,5.0,Oui,3.0,35.55,Chat,Facturation,0,0,Vrai,9.0,
TCK22209,2023-01-10,Op001,4.7,Non,2.0,55.69,TEL,Litige paiement,0,0,Vrai,0.0,Facturation incorrecte
TCK22210,2023-07-13,Op006,2.7,Non,4.0,37.41,TEL,Relevé compteur,1,1,Faux,5.0,
TCK22211,2023-02-17,Op002,3.4,0,2.0,32.65,Mail,Changement d'offre,0,1,Vrai,,
TCK22212,2023-10-29,Op008,6.1,1,7.0,14.75,TEL,Demande d'information,0,0,Vrai,,
TCK22213,2023-08-13,Op003,3.0,0,,26.04,Réseaux sociaux,Relevé compteur,0,0,Vrai,9.0,
TCK22214,2023-04-02,Op005,7.3,Oui,,17.91,TEL,Changement d'offre,Non,0,Vrai,10.0,
TCK22215,2023-11-02,Op003,1.9,1,5.0,53.03,Mail,Réclamation,1,0,Vrai,5.0,
TCK22216,2023-09-01,Op007,6.0,Non,8.0,33.39,TEL,Déménagement,0,0,Vrai,8.0,
TCK22217,2023-02-03,Op005,4.3,0,5.0,23.75,Tel,Réclamation,0,0,Vrai,8.0,
TCK22218,2023-10-05,Op004,2.8,Oui,,29.59,Mail,Facturation,Oui,0,Vrai,,
TCK22219,2023-04-17,Op004,4.6,oui,8.0,39.46,Tel,Changement d'offre,Oui,1,,,
TCK22220,2023-06-18,Op007,3.1,0,,48.74,Réseaux sociaux,Demande d'information,0,0,Faux,9.0,
TCK22221,2023-07-12,Op002,3.5,Non,,57.34,Mail,Réclamation,Non,0,Vrai,,Comportement agent
TCK22222,2023-06-02,Op005,3.8,Oui,8.0,,Réseaux sociaux,Facturation,0,1,Vrai,,
TCK22223,2023-05-03,Op007,5.8,Non,5.0,56.93,Réseaux sociaux,Demande d'information,Non,0,Faux,2.0,
TCK22224,2023-10-11,Op007,6.5,oui,4.0,14.0,Tel,Résiliation,Non,1,Vrai,,
TCK22225,2023-01-27,Op002,2.1,1,9.0,22.12,Tel,Relevé compteur,1,0,Vrai,,
TCK22226,2023-08-14,Op007,4.8,1,5.0,56.4,Chat,Changement d'offre,Oui,0,Vrai,4.0,
TCK22227,2023-01-05,Op001,7.3,Oui,6.0,31.44,Réseaux sociaux,Souscription contrat,1,0,Vrai,,
TCK22228,2023-10-13,Op008,4.2,Oui,9.0,58.96,Chat,Souscription contrat,0,1,Vrai,9.0,
TCK22229,2023-06-28,Op007,6.4,1,10.0,57.99,Tel,Changement d'offre,Oui,0,Vrai,6.0,
TCK22230,2023-02-02,Op004,5.9,oui,8.0,52.38,Réseaux sociaux,Relevé compteur,Oui,0,Faux,7.0,
TCK22231,2023-03-04,Op004,3.9,0,,20.53,Réseaux sociaux,Réclamation,Oui,1,Vrai,3.0,
TCK22232,2023-06-16,Op005,3.3,oui,5.0,51.84,Réseaux sociaux,Panne compteur,Non,0,Vrai,9.0,
TCK22233,2023-09-10,Op006,4.8,0,6.0,18.73,Réseaux sociaux,Litige paiement,1,0,Vrai,8.0,
TCK22234,2023-02-14,Op005,4.2,1,1.0,38.85,Tel,Panne compteur,Non,0,Vrai,10.0,
TCK22235,2023-11-23,Op003,3.3,oui,10.0,52.75,TEL,Litige paiement,0,0,Vrai,9.0,
TCK22236,2023-02-14,Op006,4.4,oui,6.0,13.02,Chat,Souscription contrat,Oui,0,Vrai,1.0,
TCK22237,2023-07-03,Op006,5.3,1,1.0,47.46,TEL,Déménagement,Oui,0,Vrai,6.0,
TCK22238,2023-06-21,Op005,1.5,oui,10.0,25.46,Mail,Facturation,0,0,Vrai,3.0,
TCK22239,2023-02-28,Op004,8.3,Non,10.0,35.12,Chat,Déménagement,1,0,Vrai,,
TCK22240,2023-05-28,Op004,6.7,1,9.0,37.19,Tel,Changement d'offre,Oui,0,Vrai,10.0,
TCK22241,2023-05-04,Op005,3.1,Oui,9.0,53.84,TEL,Demande d'information,Non,0,Vrai,10.0,
TCK22242,2023-09-28,Op003,1.7,oui,8.0,52.55,Réseaux sociaux,Relevé compteur,1,0,Vrai,,
TCK22243,2023-04-29,Op002,5.0,1,,37.86,TEL,Résiliation,0,0,Vrai,7.0,
TCK22244,2023-09-06,Op003,5.4,Non,7.0,27.89,TEL,Demande d'information,Oui,0,Faux,5.0,
TCK22245,2023-07-10,Op008,2.3,1,9.0,52.22,Réseaux sociaux,Litige paiement,1,0,Vrai,5.0,
TCK22246,2023-05-31,Op008,7.6,Oui,5.0,14.78,Tel,Facturation,1,0,Vrai,8.0,
TCK22247,2023-12-04,Op008,3.9,1,4.0,29.8,Réseaux sociaux,Résiliation,0,0,Vrai,9.0,
TCK22248,2023-09-16,Op004,3.6,0,,26.49,Tel,Souscription contrat,Oui,0,Vrai,,
TCK22249,2023-09-16,Op002,3.1,1,10.0,42.52,Mail,Changement d'offre,1,1,Vrai,10.0,
TCK22250,2023-03-06,Op002,5.9,0,10.0,35.49,Tel,Relevé compteur,Non,0,Vrai,,
TCK22251,2023-10-07,Op008,6.0,oui,7.0,50.54,Mail,Souscription contrat,0,1,Faux,,
TCK22252,2023-03-24,Op008,2.7,1,,38.22,Réseaux sociaux,Déménagement,0,0,Faux,9.0,Facturation incorrecte
TCK22253,2023-05-16,Op004,4.2,1,,57.62,Chat,Facturation,0,0,Faux,8.0,
TCK22254,2023-04-18,Op005,5.2,1,,42.34,Mail,Demande d'information,1,0,Faux,,
TCK22255,2023-06-25,Op003,7.0,0,8.0,56.53,Chat,Panne compteur,0,0,Vrai,9.0,
TCK22256,2023-02-04,Op004,1.2,0,5.0,58.86,TEL,Souscription contrat,0,1,Vrai,,
TCK22257,2023-05-24,Op005,3.1,1,,53.17,Réseaux sociaux,Relevé compteur,1,0,Faux,9.0,
TCK22258,2023-08-17,Op007,3.8,1,10.0,30.75,Réseaux sociaux,Facturation,Non,0,Vrai,,
TCK22259,2023-05-01,Op004,0.9,Oui,10.0,17.45,Tel,Panne compteur,Non,0,,7.0,
TCK22260,2023-02-08,Op002,4.3,Non,6.0,53.77,Chat,Litige paiement,Oui,0,Vrai,,
TCK22261,2023-07-05,Op008,5.4,1,9.0,19.47,Mail,Demande d'information,Oui,0,Vrai,,
TCK22262,2023-02-02,Op002,3.7,1,9.0,48.21,Chat,Facturation,Oui,0,,7.0,
TCK22263,2023-06-03,Op003,4.6,Non,9.0,39.05,Mail,Relevé compteur,1,1,Vrai,,
TCK22264,2023-10-15,Op001,3.6,1,8.0,20.55,TEL,Changement d'offre,0,0,Faux,5.0,
TCK22265,2023-08-21,Op007,4.8,Oui,10.0,13.72,Réseaux sociaux,Résiliation,1,1,Vrai,5.0,Comportement agent
TCK22266,2023-11-26,Op006,6.1,Non,10.0,38.31,TEL,Déménagement,Oui,0,Faux,5.0,
TCK22267,2023-02-11,Op005,1.9,oui,9.0,40.61,TEL,Demande d'information,Oui,1,Vrai,,
TCK22268,2023-05-10,Op007,1.4,0,3.0,22.23,Tel,Réclamation,1,0,Vrai,,
TCK22269,2023-12-23,Op005,5.2,0,5.0,16.85,Chat,Relevé compteur,Non,0,Vrai,,
TCK22270,2023-09-18,Op005,5.1,oui,9.0,19.33,Mail,Déménagement,0,0,Vrai,4.0,
TCK22271,2023-05-27,Op008,6.4,0,,18.86,Chat,Relevé compteur,1,0,Vrai,8.0,
TCK22272,2023-10-21,Op008,5.2,Oui,7.0,,Mail,Panne compteur,1,0,Faux,0.0,
TCK22273,2023-02-07,Op001,5.5,0,,42.97,Mail,Demande d'information,Oui,0,Vrai,,
TCK22274,2023-03-22,Op002,1.8,0,8.0,58.97,Tel,Relevé compteur,0,0,Vrai,4.0,
TCK22275,2023-08-31,Op003,3.4,oui,5.0,49.86,TEL,Résiliation,Non,1,Vrai,5.0,
TCK22276,2023-10-01,Op004,6.0,0,2.0,47.95,Tel,Facturation,0,0,Faux,,
TCK22277,2023-06-30,Op008,3.7,0,10.0,,Mail,Changement d'offre,0,0,Faux,8.0,
TCK22278,2023-06-16,Op005,3.4,0,,,Chat,Souscription contrat,Non,0,Vrai,8.0,
TCK22279,2023-04-21,Op006,1.4,oui,3.0,19.3,TEL,Réclamation,Non,0,,9.0,
TCK22280,2023-06-15,Op002,5.1,1,8.0,23.38,Mail,Souscription contrat,0,1,Vrai,,
TCK22281,2023-02-27,Op005,3.5,Non,6.0,51.0,TEL,Déménagement,1,0,Vrai,8.0,
TCK22282,2023-03-19,Op008,7.0,Non,7.0,49.45,Réseaux sociaux,Litige paiement,0,0,Vrai,10.0,
TCK22283,2023-01-10,Op005,4.3,oui,4.0,48.0,Réseaux sociaux,Changement d'offre,1,0,Vrai,,
TCK22284,2023-09-18,Op003,3.4,oui,,39.75,Tel,Facturation,0,0,Vrai,10.0,
TCK22285,2023-04-02,Op006,0.8,0,6.0,58.7,Réseaux sociaux,Souscription contrat,1,0,Vrai,2.0,
TCK22286,2023-09-09,Op004,5.5,Oui,4.0,23.47,Mail,Déménagement,Non,0,Vrai,7.0,
TCK22287,2023-09-27,Op005,4.1,Non,8.0,59.45,TEL,Litige paiement,0,0,Vrai,8.0,
TCK22288,2023-10-08,Op004,3.7,Oui,7.0,40.67,Réseaux sociaux,Réclamation,Oui,1,Vrai,10.0,
TCK22289,2023-06-06,Op003,8.1,oui,,23.63,Mail,Résiliation,1,0,Faux,,
TCK22290,2023-03-08,Op002,3.5,1,7.0,15.7,Mail,Facturation,0,0,Faux,5.0,
TCK22291,2023-09-15,Op008,3.9,oui,7.0,27.38,Tel,Facturation,0,1,Vrai,9.0,
TCK22292,2023-05-08,Op007,5.5,Non,10.0,15.13,Chat,Changement d'offre,1,1,Vrai,,
TCK22293,2023-02-25,Op007,7.0,1,9.0,52.61,Tel,Souscription contrat,Non,0,Vrai,,
TCK22294,2023-12-12,Op008,5.3,Non,10.0,43.51,Réseaux sociaux,Relevé compteur,Non,1,Vrai,9.0,
TCK22295,2023-03-23,Op004,4.7,oui,2.0,18.76,Réseaux sociaux,Changement d'offre,0,0,Vrai,6.0,
TCK22296,2023-01-06,Op005,8.4,0,10.0,11.41,Tel,Déménagement,0,0,Vrai,8.0,
TCK22297,2023-09-29,Op003,3.8,1,9.0,10.75,Mail,Demande d'information,Non,0,Vrai,,
TCK22298,2023-10-29,Op001,3.8,Oui,9.0,31.48,Mail,Changement d'offre,0,0,Vrai,,
TCK22299,2023-01-06,Op001,3.5,Oui,,34.37,Chat,Litige paiement,Non,1,Vrai,,
TCK22300,2023-07-29,Op005,5.2,Non,9.0,,Chat,Souscription contrat,0,0,Vrai,,Comportement agent
TCK22301,2023-02-01,Op003,3.0,oui,4.0,39.81,Réseaux sociaux,Demande d'information,1,0,Vrai,,
TCK22302,2023-03-23,Op004,4.2,1,10.0,17.7,Réseaux sociaux,Réclamation,Non,0,Vrai,,
