Reference_Dossier,Jour,Nom_Agent,Duree_Min,Dossier_Cloture,Note_Client,Prix_Prestation,Type_Contact,Objet,Traite,Repris,Conformite_Controle,NPS_Client,Est_Reclamation
DOS51563,45043,AGT-11,2.8,TRUE,4.0,35.43,Courrier,Réclamation,TRUE,0,,,VRAI
DOS51564,44989,AGT-25,0.4,VRAI,2.0,42.91,Téléphone,Demande d'information,TRUE,1,Conforme,,VRAI
DOS51565,45195,AGT-19,4.7,FAUX,5.0,50.01,Email,Souscription contrat,FALSE,1,Conforme,,VRAI
DOS51566,45151,AGT-25,9.0,FALSE,1.0,48.79,Email,Panne compteur,TRUE,1,Conforme,,VRAI
DOS51567,45019,AGT-11,5.4,VRAI,4.0,32.09,Chat,Résiliation,FALSE,0,Conforme,7.0,VRAI
DOS51568,45020,AGT-11,4.5,FAUX,,18.84,Email,Déménagement,FALSE,0,Conforme,9.0,FAUX
DOS51569,45072,AGT-03,6.0,VRAI,5.0,40.27,Chat,Réclamation,FALSE,0,Non Conforme,,FAUX
DOS51570,45130,AGT-08,6.0,TRUE,2.0,26.25,Courrier,Résiliation,FALSE,0,Conforme,7.0,VRAI
DOS51571,45064,AGT-25,9.6,FAUX,5.0,54.14,Email,Panne compteur,TRUE,0,Conforme,8.0,VRAI
DOS51572,45088,AGT-12,7.5,TRUE,5.0,34.88,Email,Demande d'information,FALSE,0,Conforme,,VRAI
DOS51573,44988,AGT-11,3.5,TRUE,5.0,38.17,Email,Déménagement,FALSE,0,,,VRAI
DOS51574,45129,AGT-11,6.0,FALSE,5.0,36.58,Téléphone,Changement d'offre,FALSE,0,Conforme,,FAUX
DOS51575,45018,AGT-12,5.0,FALSE,4.0,52.32,Courrier,Souscription contrat,FALSE,1,Conforme,10.0,FAUX
DOS51576,45100,AGT-03,5.2,FALSE,4.0,42.84,Email,Résiliation,TRUE,0,Conforme,7.0,VRAI
DOS51577,45268,AGT-19,4.9,TRUE,,44.04,Email,Changement d'offre,TRUE,0,Conforme,,VRAI
DOS51578,44957,AGT-11,4.9,TRUE,4.0,14.63,Téléphone,Relevé compteur,FALSE,0,,0.0,VRAI
DOS51579,45196,AGT-03,2.2,FALSE,3.0,34.45,Chat,Demande d'information,FALSE,0,Conforme,10.0,FAUX
DOS51580,45230,AGT-12,4.3,VRAI,3.0,26.41,Téléphone,Réclamation,TRUE,0,Conforme,4.0,FAUX
DOS51581,44972,AGT-07,5.0,VRAI,4.0,28.83,Courrier,Demande d'information,FALSE,0,Conforme,0.0,VRAI
DOS51582,45118,AGT-12,5.8,TRUE,4.0,46.06,Courrier,Réclamation,TRUE,0,Conforme,5.0,VRAI
DOS51583,45271,AGT-07,5.3,FALSE,5.0,54.71,Email,Litige paiement,FALSE,0,Conforme,,VRAI
DOS51584,44943,AGT-03,5.2,VRAI,,41.94,Courrier,Réclamation,TRUE,0,Conforme,,FAUX
DOS51585,44959,AGT-25,6.2,VRAI,,16.75,Téléphone,Changement d'offre,FALSE,0,Conforme,6.0,FAUX
DOS51586,45281,AGT-03,7.9,FAUX,5.0,33.73,Email,Litige paiement,FALSE,0,Conforme,8.0,VRAI
DOS51587,45061,AGT-07,4.7,VRAI,5.0,42.22,Email,Changement d'offre,FALSE,0,Conforme,,FAUX
DOS51588,44933,AGT-08,3.5,VRAI,2.0,49.66,Téléphone,Changement d'offre,FALSE,0,,6.0,VRAI
DOS51589,45255,AGT-03,6.9,FAUX,4.0,31.77,Chat,Réclamation,TRUE,0,Conforme,,FAUX
DOS51590,45217,AGT-12,6.0,FALSE,1.0,29.97,Email,Changement d'offre,TRUE,0,Conforme,7.0,VRAI
DOS51591,44949,AGT-12,4.5,FALSE,5.0,44.26,Email,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51592,45055,AGT-11,0.9,FALSE,4.0,46.82,Courrier,Déménagement,FALSE,0,Conforme,,VRAI
DOS51593,45187,AGT-25,7.0,VRAI,5.0,37.13,Email,Changement d'offre,FALSE,0,Conforme,7.0,FAUX
DOS51594,45287,AGT-11,3.4,FAUX,5.0,50.5,Chat,Facturation,TRUE,0,Non Conforme,8.0,FAUX
DOS51595,45139,AGT-03,4.7,FALSE,3.0,13.53,Email,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51596,44938,AGT-11,4.5,FAUX,2.0,39.49,Chat,Facturation,FALSE,0,Conforme,,VRAI
DOS51597,45162,AGT-25,7.1,FALSE,,51.65,Téléphone,Relevé compteur,TRUE,0,Conforme,,VRAI
DOS51598,44990,AGT-08,5.6,FALSE,,44.87,Courrier,Facturation,TRUE,0,Conforme,,FAUX
DOS51599,45121,AGT-25,2.9,VRAI,3.0,44.58,Téléphone,Panne compteur,TRUE,0,Conforme,,VRAI
DOS51600,45179,AGT-11,9.8,FAUX,5.0,44.57,Téléphone,Souscription contrat,FALSE,0,NC,,VRAI
DOS51601,45154,AGT-08,6.1,FAUX,5.0,48.16,Courrier,Facturation,FALSE,0,,8.0,FAUX
DOS51602,44988,AGT-12,3.8,VRAI,2.0,54.86,Courrier,Changement d'offre,TRUE,0,,,VRAI
DOS51603,45160,AGT-03,7.7,FALSE,,30.68,Téléphone,Facturation,FALSE,0,Conforme,8.0,VRAI
DOS51604,45179,AGT-03,5.1,VRAI,2.0,17.49,Courrier,Litige paiement,TRUE,0,Conforme,,FAUX
DOS51605,45065,AGT-03,4.8,FALSE,4.0,17.22,Chat,Litige paiement,TRUE,0,Conforme,7.0,FAUX
DOS51606,45225,AGT-11,4.9,FAUX,,41.61,Courrier,Relevé compteur,TRUE,0,,,FAUX
DOS51607,45052,AGT-12,5.1,FAUX,4.0,15.18,Email,Demande d'information,TRUE,0,Conforme,,VRAI
DOS51608,45270,AGT-19,5.0,FAUX,5.0,36.59,Chat,Changement d'offre,TRUE,0,Non Conforme,,FAUX
DOS51609,45228,AGT-08,4.8,VRAI,5.0,53.48,Email,Changement d'offre,FALSE,1,Conforme,,VRAI
DOS51610,45199,AGT-08,4.1,TRUE,5.0,15.28,Email,Demande d'information,TRUE,0,Conforme,8.0,FAUX
DOS51611,45136,AGT-25,3.7,FALSE,3.0,45.47,Chat,Facturation,FALSE,0,Conforme,8.0,FAUX
DOS51612,45025,AGT-08,5.4,FAUX,5.0,22.66,Chat,Changement d'offre,TRUE,0,,9.0,VRAI
DOS51613,45025,AGT-07,0.0,FALSE,3.0,22.47,Email,Relevé compteur,FALSE,0,,6.0,FAUX
DOS51614,45274,AGT-03,5.7,FALSE,3.0,49.45,Email,Déménagement,TRUE,0,Conforme,9.0,VRAI
DOS51615,45211,AGT-08,7.6,TRUE,5.0,39.76,Chat,Changement d'offre,FALSE,0,Conforme,,FAUX
DOS51616,44978,AGT-11,5.1,TRUE,4.0,37.6,Téléphone,Facturation,TRUE,0,,,VRAI
DOS51617,45075,AGT-08,5.5,TRUE,,41.68,Chat,Litige paiement,FALSE,0,Conforme,3.0,VRAI
DOS51618,45149,AGT-11,7.1,FALSE,3.0,54.13,Téléphone,Facturation,TRUE,0,Conforme,10.0,VRAI
DOS51619,45079,AGT-07,4.7,VRAI,2.0,33.23,Courrier,Relevé compteur,TRUE,1,Conforme,8.0,FAUX
DOS51620,44987,AGT-03,4.0,FAUX,3.0,48.67,Chat,Demande d'information,TRUE,1,Conforme,,FAUX
DOS51621,45142,AGT-11,0.5,TRUE,5.0,39.76,Chat,Relevé compteur,FALSE,0,NC,10.0,FAUX
DOS51622,45161,AGT-19,5.3,FAUX,2.0,12.74,Email,Souscription contrat,FALSE,1,Conforme,,VRAI
DOS51623,45257,AGT-11,4.0,TRUE,5.0,45.48,Téléphone,Réclamation,TRUE,1,Conforme,8.0,VRAI
DOS51624,45210,AGT-12,4.5,FAUX,4.0,46.34,Courrier,Facturation,TRUE,0,,2.0,FAUX
DOS51625,45087,AGT-25,1.1,FALSE,3.0,14.0,Email,Changement d'offre,TRUE,1,Conforme,1.0,FAUX
DOS51626,45226,AGT-03,4.5,FAUX,3.0,21.89,Téléphone,Relevé compteur,FALSE,0,Conforme,10.0,FAUX
DOS51627,45006,AGT-25,3.0,FAUX,3.0,26.53,Email,Litige paiement,FALSE,1,Conforme,8.0,VRAI
DOS51628,45158,AGT-11,2.6,VRAI,4.0,22.06,Chat,Relevé compteur,TRUE,0,Conforme,,FAUX
DOS51629,45084,AGT-07,3.2,VRAI,4.0,47.7,Email,Litige paiement,FALSE,0,Conforme,,FAUX
DOS51630,45132,AGT-19,3.0,FAUX,4.0,28.21,Téléphone,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51631,45226,AGT-07,6.7,TRUE,4.0,33.79,Email,Changement d'offre,TRUE,0,,5.0,FAUX
DOS51632,45218,AGT-19,0.0,FAUX,5.0,28.36,Chat,Litige paiement,FALSE,0,Conforme,10.0,FAUX
DOS51633,45171,AGT-08,5.3,VRAI,5.0,51.07,Courrier,Souscription contrat,FALSE,0,Conforme,9.0,FAUX
DOS51634,45009,AGT-03,8.4,TRUE,5.0,52.0,Email,Résiliation,TRUE,0,Conforme,,VRAI
DOS51635,45041,AGT-19,0.0,FALSE,4.0,51.03,Courrier,Résiliation,FALSE,0,,5.0,VRAI
DOS51636,45031,AGT-08,-0.1,FALSE,4.0,39.56,Courrier,Relevé compteur,TRUE,0,Conforme,8.0,FAUX
DOS51637,45050,AGT-11,3.4,FALSE,5.0,52.62,Chat,Réclamation,TRUE,0,Conforme,,FAUX
DOS51638,45200,AGT-07,5.0,FAUX,5.0,20.27,Email,Panne compteur,FALSE,0,Conforme,7.0,FAUX
DOS51639,45242,AGT-08,3.2,FALSE,,50.45,Chat,Litige paiement,FALSE,0,NC,,FAUX
DOS51640,45239,AGT-12,5.2,TRUE,4.0,16.47,Email,Souscription contrat,TRUE,0,,8.0,VRAI
DOS51641,44985,AGT-11,6.3,VRAI,4.0,45.77,Email,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51642,44979,AGT-11,3.2,FAUX,5.0,50.16,Courrier,Résiliation,TRUE,1,,10.0,FAUX
DOS51643,45272,AGT-19,7.9,VRAI,4.0,53.96,Chat,Demande d'information,TRUE,0,Non Conforme,,FAUX
DOS51644,45019,AGT-25,9.2,FALSE,4.0,24.79,Téléphone,Souscription contrat,TRUE,0,Conforme,10.0,VRAI
DOS51645,45082,AGT-03,8.7,FAUX,5.0,37.13,Téléphone,Panne compteur,TRUE,0,Conforme,,VRAI
DOS51646,45043,AGT-11,1.6,TRUE,2.0,14.89,Courrier,Déménagement,TRUE,0,Non Conforme,8.0,VRAI
DOS51647,45134,AGT-12,4.1,FAUX,,22.87,Courrier,Résiliation,TRUE,0,Conforme,10.0,VRAI
DOS51648,45014,AGT-25,5.6,TRUE,4.0,37.87,Email,Relevé compteur,TRUE,1,Non Conforme,6.0,FAUX
DOS51649,45221,AGT-11,2.4,FALSE,5.0,38.17,Email,Souscription contrat,FALSE,0,Conforme,,FAUX
DOS51650,45084,AGT-19,2.6,FALSE,4.0,47.87,Courrier,Panne compteur,TRUE,0,Conforme,9.0,FAUX
DOS51651,45234,AGT-03,1.5,FAUX,3.0,32.48,Téléphone,Réclamation,FALSE,0,Conforme,3.0,FAUX
DOS51652,45198,AGT-25,5.1,FAUX,3.0,39.93,Chat,Panne compteur,FALSE,0,,,VRAI
DOS51653,45126,AGT-19,5.7,FAUX,,14.17,Téléphone,Panne compteur,TRUE,0,Non Conforme,,VRAI
DOS51654,44957,AGT-19,7.1,FAUX,3.0,52.53,Courrier,Résiliation,TRUE,0,Non Conforme,8.0,FAUX
DOS51655,45214,AGT-03,6.0,VRAI,5.0,54.88,Chat,Demande d'information,FALSE,0,NC,5.0,FAUX
DOS51656,45096,AGT-19,6.4,TRUE,5.0,31.38,Chat,Facturation,TRUE,0,Conforme,10.0,VRAI
DOS51657,45160,AGT-03,1.9,FALSE,1.0,36.24,Chat,Relevé compteur,TRUE,0,Conforme,2.0,FAUX
DOS51658,45266,AGT-19,5.5,FALSE,3.0,51.11,Téléphone,Souscription contrat,TRUE,0,Conforme,8.0,VRAI
DOS51659,45053,AGT-03,4.9,FAUX,4.0,31.34,Courrier,Changement d'offre,FALSE,0,NC,9.0,VRAI
DOS51660,45192,AGT-25,3.8,TRUE,1.0,41.4,Email,Facturation,FALSE,0,Conforme,,FAUX
DOS51661,45277,AGT-03,4.3,FALSE,5.0,25.43,Téléphone,Réclamation,FALSE,1,NC,5.0,FAUX
DOS51662,44949,AGT-08,5.7,FAUX,3.0,39.76,Courrier,Demande d'information,TRUE,0,Conforme,8.0,VRAI
DOS51663,45078,AGT-08,6.5,FALSE,4.0,36.05,Email,Réclamation,FALSE,0,Conforme,7.0,FAUX
DOS51664,45001,AGT-19,8.8,TRUE,5.0,14.42,Téléphone,Déménagement,TRUE,0,Conforme,9.0,FAUX
DOS51665,45272,AGT-11,5.8,VRAI,4.0,39.16,Email,Souscription contrat,TRUE,0,Non Conforme,7.0,VRAI
DOS51666,45220,AGT-25,6.7,FALSE,4.0,-45.11,Courrier,Demande d'information,FALSE,0,Non Conforme,8.0,VRAI
DOS51667,45061,AGT-19,6.6,FAUX,5.0,21.73,Email,Facturation,TRUE,0,NC,,VRAI
DOS51668,45270,AGT-03,7.2,FAUX,5.0,26.54,Courrier,Demande d'information,FALSE,1,Conforme,8.0,FAUX
DOS51669,45021,AGT-07,3.0,TRUE,5.0,53.61,Courrier,Changement d'offre,FALSE,0,Conforme,,VRAI
DOS51670,45238,AGT-25,5.2,TRUE,5.0,30.41,Email,Facturation,TRUE,0,Conforme,4.0,VRAI
DOS51671,45277,AGT-03,3.3,TRUE,2.0,26.02,Chat,Souscription contrat,TRUE,0,Conforme,7.0,VRAI
DOS51672,45203,AGT-12,3.4,VRAI,,42.82,Chat,Litige paiement,FALSE,1,Non Conforme,,FAUX
DOS51673,45189,AGT-11,5.9,VRAI,1.0,54.17,Chat,Relevé compteur,TRUE,0,Conforme,,VRAI
DOS51674,45164,AGT-07,5.9,FAUX,,27.46,Téléphone,Déménagement,TRUE,0,Conforme,8.0,VRAI
DOS51675,45101,AGT-08,5.8,VRAI,4.0,25.97,Chat,Réclamation,FALSE,0,Conforme,8.0,VRAI
DOS51676,45068,AGT-12,4.0,FALSE,,52.65,Courrier,Déménagement,FALSE,0,Conforme,,VRAI
DOS51677,44973,AGT-03,5.2,FALSE,3.0,18.18,Email,Réclamation,TRUE,0,NC,9.0,FAUX
DOS51678,45161,AGT-07,4.5,FALSE,5.0,13.64,Courrier,Déménagement,FALSE,0,Conforme,,FAUX
DOS51679,45209,AGT-25,5.8,FAUX,4.0,42.94,Email,Relevé compteur,TRUE,0,Conforme,,FAUX
DOS51680,45099,AGT-19,7.2,FALSE,4.0,35.87,Chat,Réclamation,TRUE,0,Conforme,,VRAI
DOS51681,44935,AGT-19,3.2,TRUE,5.0,16.68,Téléphone,Souscription contrat,TRUE,0,Conforme,,VRAI
DOS51682,44986,AGT-03,5.0,FALSE,3.0,43.58,Chat,Relevé compteur,FALSE,1,Conforme,,FAUX
DOS51683,45004,AGT-25,6.7,TRUE,4.0,33.54,Téléphone,Relevé compteur,FALSE,0,NC,,FAUX
DOS51684,45281,AGT-25,2.0,VRAI,3.0,20.62,Courrier,Déménagement,FALSE,0,Conforme,6.0,VRAI
DOS51685,45003,AGT-08,6.9,TRUE,2.0,35.33,Email,Changement d'offre,FALSE,0,,10.0,VRAI
DOS51686,45161,AGT-11,1.1,VRAI,5.0,40.92,Courrier,Résiliation,TRUE,1,Conforme,8.0,VRAI
DOS51687,45210,AGT-08,2.9,FAUX,4.0,41.69,Téléphone,Déménagement,FALSE,0,NC,,FAUX
DOS51688,45221,AGT-07,4.9,FALSE,5.0,29.71,Chat,Facturation,TRUE,0,Conforme,,VRAI
DOS51689,45112,AGT-11,4.5,VRAI,,16.17,Chat,Réclamation,TRUE,0,Conforme,,VRAI
DOS51690,45087,AGT-07,4.3,FAUX,2.0,45.83,Chat,Litige paiement,FALSE,0,Conforme,6.0,FAUX
DOS51691,45026,AGT-19,8.6,FALSE,3.0,51.71,Téléphone,Facturation,TRUE,0,Conforme,5.0,FAUX
DOS51692,45080,AGT-11,2.7,TRUE,2.0,45.63,Téléphone,Facturation,TRUE,0,NC,7.0,FAUX
DOS51693,44951,AGT-08,6.0,FAUX,5.0,53.1,Chat,Souscription contrat,TRUE,0,Non Conforme,10.0,VRAI
DOS51694,44994,AGT-11,8.7,FALSE,5.0,26.51,Téléphone,Souscription contrat,TRUE,1,Conforme,7.0,FAUX
DOS51695,44960,AGT-03,6.7,FAUX,4.0,28.41,Chat,Déménagement,FALSE,0,,8.0,VRAI
DOS51696,45286,AGT-03,5.7,FAUX,3.0,39.05,Courrier,Réclamation,FALSE,0,Non Conforme,2.0,VRAI
DOS51697,45111,AGT-25,5.5,TRUE,1.0,45.96,Courrier,Relevé compteur,FALSE,0,Conforme,,FAUX
DOS51698,45025,AGT-19,4.2,FALSE,4.0,34.88,Email,Facturation,FALSE,0,Conforme,10.0,FAUX
DOS51699,45187,AGT-19,4.1,FAUX,4.0,19.59,Courrier,Relevé compteur,FALSE,0,Conforme,7.0,FAUX
DOS51700,45020,AGT-07,2.4,FAUX,4.0,46.04,Chat,Facturation,FALSE,0,Conforme,5.0,VRAI
DOS51701,45033,AGT-19,7.0,VRAI,3.0,46.75,Courrier,Résiliation,TRUE,0,Conforme,10.0,VRAI
DOS51702,45196,AGT-07,2.6,FAUX,4.0,39.81,Téléphone,Facturation,TRUE,0,Conforme,,FAUX
DOS51703,45233,AGT-03,4.9,TRUE,5.0,54.69,Chat,Litige paiement,TRUE,0,NC,1.0,VRAI
DOS51704,45048,AGT-19,4.4,TRUE,4.0,12.74,Chat,Déménagement,FALSE,0,NC,6.0,FAUX
DOS51705,44990,AGT-08,5.4,VRAI,4.0,25.78,Téléphone,Déménagement,FALSE,0,Non Conforme,6.0,FAUX
DOS51706,44945,AGT-07,6.3,FALSE,5.0,48.33,Téléphone,Souscription contrat,TRUE,0,Non Conforme,10.0,FAUX
DOS51707,45217,AGT-03,4.2,FALSE,,23.12,Téléphone,Facturation,FALSE,0,Conforme,,FAUX
DOS51708,45203,AGT-12,2.9,FAUX,5.0,51.06,Téléphone,Déménagement,FALSE,0,Conforme,,VRAI
DOS51709,45252,AGT-08,3.7,FAUX,4.0,33.61,Courrier,Litige paiement,FALSE,0,Conforme,,FAUX
DOS51710,45095,AGT-11,3.3,FALSE,3.0,39.13,Courrier,Déménagement,TRUE,0,Conforme,9.0,FAUX
DOS51711,45177,AGT-12,8.8,VRAI,5.0,28.59,Email,Déménagement,FALSE,0,Conforme,0.0,FAUX
DOS51712,45227,AGT-07,7.6,FALSE,3.0,37.42,Chat,Panne compteur,FALSE,0,,9.0,FAUX
DOS51713,45143,AGT-11,2.3,FAUX,2.0,24.62,Courrier,Relevé compteur,TRUE,0,Conforme,8.0,VRAI
DOS51714,45124,AGT-19,4.4,VRAI,5.0,29.85,Téléphone,Souscription contrat,TRUE,0,Conforme,,VRAI
DOS51715,45278,AGT-11,3.2,TRUE,,39.03,Email,Résiliation,FALSE,1,NC,,VRAI
DOS51716,45233,AGT-08,3.7,FAUX,3.0,33.6,Téléphone,Résiliation,FALSE,0,Conforme,,FAUX
DOS51717,45033,AGT-25,4.0,VRAI,3.0,30.48,Courrier,Relevé compteur,FALSE,0,,9.0,FAUX
DOS51718,45288,AGT-25,3.4,VRAI,5.0,37.56,Email,Demande d'information,TRUE,0,,,VRAI
DOS51719,45275,AGT-25,6.8,FALSE,4.0,50.01,Chat,Demande d'information,TRUE,1,Conforme,6.0,FAUX
DOS51720,45180,AGT-12,5.7,TRUE,1.0,22.08,Chat,Réclamation,TRUE,0,Non Conforme,4.0,FAUX
DOS51721,45148,AGT-25,5.5,TRUE,5.0,20.5,Courrier,Demande d'information,FALSE,0,Conforme,6.0,FAUX
DOS51722,44963,AGT-03,7.8,VRAI,2.0,51.89,Téléphone,Souscription contrat,TRUE,0,Conforme,,VRAI
DOS51723,45126,AGT-25,6.7,FALSE,,39.81,Email,Déménagement,TRUE,0,Conforme,3.0,VRAI
DOS51724,45009,AGT-08,5.1,TRUE,4.0,27.05,Téléphone,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51725,45076,AGT-11,5.6,TRUE,3.0,35.35,Courrier,Demande d'information,FALSE,0,Conforme,7.0,VRAI
DOS51726,45076,AGT-08,7.0,FALSE,3.0,44.12,Email,Facturation,FALSE,0,Conforme,,FAUX
DOS51727,45054,AGT-07,6.9,FAUX,5.0,26.84,Courrier,Panne compteur,TRUE,0,Conforme,7.0,FAUX
DOS51728,45265,AGT-19,0.8,TRUE,3.0,12.69,Courrier,Résiliation,TRUE,1,Conforme,8.0,FAUX
DOS51729,45211,AGT-11,5.9,FAUX,,36.19,Téléphone,Résiliation,TRUE,0,Conforme,8.0,VRAI
DOS51730,45234,AGT-07,5.2,TRUE,5.0,54.27,Courrier,Panne compteur,TRUE,0,Conforme,,FAUX
DOS51731,44950,AGT-25,6.4,FAUX,3.0,14.49,Email,Changement d'offre,FALSE,0,Conforme,8.0,FAUX
DOS51732,45050,AGT-19,1.6,FALSE,5.0,48.27,Courrier,Demande d'information,FALSE,0,Conforme,,FAUX
DOS51733,45061,AGT-03,7.2,VRAI,,27.53,Email,Litige paiement,FALSE,0,,9.0,FAUX
DOS51734,44973,AGT-12,6.5,VRAI,3.0,28.11,Courrier,Facturation,FALSE,0,Conforme,,FAUX
DOS51735,45271,AGT-19,4.3,FAUX,3.0,12.72,Téléphone,Déménagement,FALSE,0,Conforme,,VRAI
DOS51736,45157,AGT-12,8.4,FAUX,5.0,22.94,Téléphone,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51737,45270,AGT-19,2.9,FAUX,4.0,30.58,Courrier,Litige paiement,FALSE,0,Conforme,8.0,FAUX
DOS51738,45202,AGT-19,5.4,VRAI,1.0,44.52,Email,Relevé compteur,FALSE,0,NC,,VRAI
DOS51739,44992,AGT-11,4.0,VRAI,5.0,29.77,Email,Demande d'information,TRUE,0,Conforme,,FAUX
DOS51740,45071,AGT-12,3.6,VRAI,4.0,20.68,Email,Réclamation,TRUE,0,Conforme,,VRAI
DOS51741,45106,AGT-07,4.9,FALSE,4.0,18.65,Email,Résiliation,TRUE,1,Non Conforme,,FAUX
DOS51742,45061,AGT-12,10.7,FAUX,,52.8,Chat,Changement d'offre,TRUE,0,Conforme,,VRAI
DOS51743,44965,AGT-19,1.7,FALSE,5.0,15.15,Téléphone,Réclamation,FALSE,0,Conforme,,VRAI
DOS51744,44937,AGT-11,0.0,FALSE,5.0,34.2,Email,Relevé compteur,TRUE,0,Conforme,,FAUX
DOS51745,45162,AGT-03,10.1,TRUE,4.0,49.55,Email,Changement d'offre,TRUE,0,Conforme,5.0,VRAI
DOS51746,45089,AGT-08,2.9,FALSE,5.0,12.76,Chat,Résiliation,TRUE,1,Non Conforme,10.0,VRAI
DOS51747,45096,AGT-12,7.8,TRUE,5.0,22.81,Chat,Résiliation,FALSE,0,Conforme,9.0,VRAI
DOS51748,44941,AGT-11,7.1,TRUE,1.0,19.42,Courrier,Litige paiement,TRUE,0,NC,,VRAI
DOS51749,45126,AGT-11,2.1,FAUX,5.0,29.76,Téléphone,Réclamation,TRUE,0,Conforme,10.0,FAUX
DOS51750,45042,AGT-03,-0.5,TRUE,4.0,53.88,Courrier,Changement d'offre,TRUE,0,Conforme,,FAUX
DOS51751,45252,AGT-12,2.7,TRUE,5.0,13.96,Chat,Panne compteur,TRUE,1,NC,,VRAI
DOS51752,44944,AGT-12,5.4,FALSE,4.0,46.22,Courrier,Réclamation,TRUE,0,NC,8.0,FAUX
DOS51753,45161,AGT-12,6.4,FALSE,2.0,30.51,Chat,Réclamation,FALSE,0,,,FAUX
DOS51754,44981,AGT-25,7.3,VRAI,4.0,50.53,Chat,Souscription contrat,FALSE,1,Non Conforme,10.0,FAUX
DOS51755,44971,AGT-25,4.9,TRUE,4.0,22.26,Téléphone,Souscription contrat,FALSE,0,Conforme,7.0,VRAI
DOS51756,45065,AGT-12,0.0,VRAI,4.0,50.71,Courrier,Panne compteur,FALSE,0,Conforme,,FAUX
DOS51757,45195,AGT-07,2.3,FALSE,2.0,25.86,Email,Déménagement,FALSE,0,Non Conforme,5.0,FAUX
DOS51758,45211,AGT-07,7.8,FAUX,4.0,45.48,Courrier,Déménagement,TRUE,0,Conforme,7.0,FAUX
DOS51759,45264,AGT-11,7.1,FALSE,1.0,36.25,Email,Déménagement,FALSE,0,NC,,VRAI
DOS51760,45250,AGT-12,6.0,VRAI,5.0,38.29,Courrier,Changement d'offre,TRUE,0,Conforme,9.0,VRAI
DOS51761,45268,AGT-07,5.0,FAUX,5.0,43.33,Email,Déménagement,FALSE,0,Non Conforme,9.0,FAUX
DOS51762,45106,AGT-03,7.8,TRUE,5.0,23.09,Courrier,Souscription contrat,TRUE,0,Conforme,0.0,FAUX
DOS51763,45228,AGT-08,2.8,FALSE,5.0,22.54,Email,Réclamation,TRUE,0,Conforme,4.0,VRAI
DOS51764,44937,AGT-11,5.6,FALSE,4.0,41.38,Téléphone,Réclamation,FALSE,0,Conforme,3.0,VRAI
DOS51765,45025,AGT-08,8.8,TRUE,5.0,23.59,Email,Changement d'offre,TRUE,0,Conforme,5.0,FAUX
DOS51766,45128,AGT-07,2.8,FALSE,,37.67,Téléphone,Litige paiement,TRUE,0,Non Conforme,,VRAI
DOS51767,45231,AGT-08,9.4,TRUE,4.0,24.51,Courrier,Litige paiement,TRUE,0,Non Conforme,,FAUX
DOS51768,45186,AGT-19,7.0,VRAI,4.0,23.18,Chat,Panne compteur,FALSE,0,Conforme,8.0,FAUX
DOS51769,45275,AGT-08,6.4,FALSE,3.0,24.93,Chat,Résiliation,TRUE,0,Non Conforme,9.0,FAUX
DOS51770,45124,AGT-12,7.7,FAUX,,42.28,Courrier,Relevé compteur,TRUE,0,Conforme,,FAUX
DOS51771,45257,AGT-11,7.3,TRUE,,41.36,Email,Facturation,TRUE,0,,0.0,VRAI
DOS51772,45228,AGT-03,2.1,VRAI,4.0,22.96,Courrier,Souscription contrat,TRUE,0,Conforme,,FAUX
DOS51773,45131,AGT-08,2.1,FALSE,5.0,18.74,Email,Facturation,TRUE,1,Conforme,6.0,FAUX
DOS51774,44986,AGT-11,4.0,FAUX,4.0,52.33,Chat,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51775,44942,AGT-08,5.8,FALSE,,47.55,Chat,Demande d'information,FALSE,1,Conforme,,FAUX
DOS51776,45095,AGT-11,7.4,FAUX,2.0,18.8,Chat,Litige paiement,TRUE,0,Conforme,8.0,FAUX
DOS51777,45215,AGT-25,4.6,VRAI,4.0,12.93,Email,Panne compteur,FALSE,0,Conforme,,VRAI
DOS51778,45224,AGT-19,3.6,TRUE,,40.98,Téléphone,Panne compteur,TRUE,0,Conforme,,FAUX
DOS51779,44967,AGT-07,6.8,VRAI,4.0,13.86,Email,Relevé compteur,FALSE,0,Conforme,7.0,FAUX
DOS51780,45083,AGT-19,4.5,FALSE,5.0,41.99,Téléphone,Résiliation,TRUE,0,Conforme,,FAUX
DOS51781,44930,AGT-07,0.0,TRUE,4.0,21.65,Email,Facturation,TRUE,0,NC,,FAUX
DOS51782,45078,AGT-08,5.1,FALSE,3.0,19.28,Email,Litige paiement,TRUE,0,Conforme,,VRAI
DOS51783,44927,AGT-11,3.7,TRUE,5.0,43.37,Email,Déménagement,FALSE,0,Conforme,,VRAI
DOS51784,45230,AGT-07,3.8,TRUE,5.0,36.4,Téléphone,Facturation,TRUE,0,Conforme,5.0,VRAI
DOS51785,44964,AGT-08,2.8,TRUE,5.0,24.25,Email,Changement d'offre,TRUE,1,Conforme,,VRAI
