N_Contact,Date,Agent_ID,Handling_Time_Sec,Status,Rating,Billed_Amount,Channel,Topic,Handled,Repeat_Call,Compliance,NPS_Score,Complaint
CNT-71834,07/02/2023,102,306,Unresolved,3.0,23.93,Phone,Panne compteur,Yes,No,Compliant,,No
CNT-71835,04/16/2023,101,364,Resolved,3.0,29.53,Chat,Relevé compteur,Yes,Yes,Compliant,9.0,Yes
CNT-71836,12/01/2023,102,284,Resolved,5.0,25.32,Chat,Changement d'offre,Yes,No,Compliant,8.0,No
CNT-71837,07/02/2023,109,336,Resolved,5.0,13.93,phone,Souscription contrat,Yes,No,N/A,8.0,No
CNT-71838,07/27/2023,109,144,Pending,5.0,29.44,Phone,Demande d'information,No,Yes,Non-compliant,9.0,No
CNT-71839,09/02/2023,105,2,Unresolved,5.0,45.25,phone,Facturation,Yes,No,Compliant,6.0,No
CNT-71840,04/28/2023,104,419,Unresolved,4.0,24.97,phone,Panne compteur,Yes,No,Non-compliant,7.0,No
CNT-71841,05/28/2023,109,345,Resolved,5.0,10.19,phone,Souscription contrat,Yes,No,Compliant,9.0,Yes
CNT-71842,10/27/2023,102,316,resolved,2.0,43.62,Phone,Résiliation,Yes,No,Compliant,,No
CNT-71843,10/30/2023,102,356,resolved,5.0,33.62,phone,Demande d'information,Yes,No,N/A,4.0,No
CNT-71844,01/01/2023,101,230,Unresolved,5.0,48.82,Phone,Demande d'information,Yes,No,Compliant,10.0,Yes
CNT-71845,05/18/2023,103,160,Pending,4.0,23.4,Social Media,Panne compteur,Yes,No,Compliant,,No
CNT-71846,12/16/2023,105,139,Pending,4.0,11.12,Email,Réclamation,No,No,Compliant,,No
CNT-71847,09/05/2023,109,126,resolved,4.0,13.88,Social Media,Demande d'information,,Yes,Compliant,5.0,No
CNT-71848,10/13/2023,102,304,resolved,1.0,11.6,Email,Changement d'offre,No,No,Compliant,,No
CNT-71849,04/06/2023,101,219,Resolved,4.0,21.25,phone,Litige paiement,Yes,No,Compliant,,No
CNT-71850,03/12/2023,102,412,resolved,5.0,24.35,phone,Résiliation,Yes,No,Compliant,,Yes
CNT-71851,11/30/2023,103,386,resolved,5.0,,Email,Litige paiement,Yes,No,N/A,,No
CNT-71852,12/07/2023,105,327,resolved,,42.26,Phone,Litige paiement,Yes,No,Non-compliant,8.0,No
CNT-71853,03/06/2023,101,170,Pending,3.0,14.68,phone,Réclamation,Yes,Yes,Compliant,,No
CNT-71854,12/01/2023,107,94,Pending,4.0,15.89,Phone,Déménagement,Yes,No,Compliant,8.0,No
CNT-71855,09/23/2023,101,251,resolved,2.0,39.11,Social Media,Réclamation,Yes,Yes,Compliant,,No
CNT-71856,04/01/2023,104,112,Unresolved,5.0,21.71,Chat,Réclamation,Yes,No,Compliant,9.0,No
CNT-71857,04/24/2023,102,279,Resolved,4.0,48.63,phone,Changement d'offre,Yes,No,Non-compliant,9.0,No
CNT-71858,03/17/2023,108,480,resolved,4.0,24.45,Phone,Litige paiement,Yes,No,Compliant,4.0,No
CNT-71859,11/29/2023,106,188,resolved,4.0,12.19,phone,Panne compteur,Yes,Yes,Compliant,3.0,No
CNT-71860,11/11/2023,103,416,Pending,5.0,20.77,Phone,Souscription contrat,Yes,No,Non-compliant,8.0,Yes
CNT-71861,02/15/2023,108,94,Resolved,5.0,43.77,phone,Résiliation,Yes,Yes,Compliant,10.0,No
CNT-71862,08/23/2023,105,221,Resolved,4.0,14.12,phone,Facturation,Yes,No,Non-compliant,5.0,No
CNT-71863,03/21/2023,101,158,resolved,3.0,25.6,phone,Relevé compteur,Yes,No,Compliant,,No
CNT-71864,09/06/2023,107,205,Unresolved,3.0,31.29,Social Media,Résiliation,Yes,No,N/A,,No
CNT-71865,06/24/2023,101,13,resolved,4.0,20.27,Chat,Litige paiement,Yes,No,Compliant,,No
CNT-71866,04/02/2023,102,386,Resolved,3.0,21.96,phone,Résiliation,Yes,No,Compliant,9.0,No
CNT-71867,07/27/2023,103,582,Resolved,4.0,43.04,phone,Panne compteur,Yes,No,Compliant,,No
CNT-71868,11/13/2023,102,61,Resolved,1.0,47.84,Email,Facturation,Yes,No,Compliant,10.0,No
CNT-71869,10/14/2023,104,313,Unresolved,4.0,43.65,Chat,Demande d'information,Yes,No,Compliant,,No
CNT-71870,06/06/2023,101,114,Unresolved,3.0,36.2,Phone,Changement d'offre,Yes,No,Non-compliant,,No
CNT-71871,03/09/2023,103,179,Resolved,2.0,49.21,Email,Panne compteur,,Yes,N/A,,No
CNT-71872,05/24/2023,101,348,Pending,3.0,22.49,Email,Résiliation,Yes,No,Compliant,7.0,No
CNT-71873,08/27/2023,104,289,resolved,,25.69,Phone,Changement d'offre,Yes,Yes,Non-compliant,,No
CNT-71874,10/29/2023,107,281,resolved,3.0,49.24,Email,Déménagement,Yes,Yes,Compliant,6.0,No
CNT-71875,10/23/2023,107,293,Pending,4.0,40.77,Phone,Souscription contrat,Yes,No,N/A,10.0,No
CNT-71876,01/08/2023,109,410,resolved,1.0,45.92,Email,Litige paiement,Yes,No,Compliant,,No
CNT-71877,07/18/2023,106,10,Resolved,3.0,31.62,Chat,Résiliation,Yes,No,Compliant,,No
CNT-71878,12/31/2023,105,217,Pending,,30.17,Email,Demande d'information,,No,Compliant,7.0,No
CNT-71879,09/27/2023,102,N/A,resolved,1.0,12.97,Phone,Résiliation,Yes,No,Compliant,6.0,No
CNT-71880,05/04/2023,102,211,Unresolved,2.0,25.6,Chat,Litige paiement,Yes,No,N/A,,No
CNT-71881,11/02/2023,102,290,Resolved,4.0,41.99,Chat,Facturation,No,No,Compliant,,No
CNT-71882,10/09/2023,103,381,Resolved,5.0,23.02,Chat,Facturation,Yes,No,Non-compliant,7.0,Yes
CNT-71883,09/30/2023,105,248,resolved,4.0,48.26,phone,Relevé compteur,Yes,No,Compliant,,No
CNT-71884,05/23/2023,101,296,resolved,3.0,18.51,Phone,Relevé compteur,Yes,No,Compliant,10.0,No
CNT-71885,12/01/2023,106,313,resolved,,49.37,Social Media,Relevé compteur,Yes,No,Compliant,,No
CNT-71886,08/16/2023,103,324,Pending,3.0,29.71,Phone,Facturation,Yes,No,Compliant,4.0,No
CNT-71887,03/20/2023,103,260,Unresolved,5.0,28.35,phone,Demande d'information,Yes,No,Compliant,,No
CNT-71888,05/27/2023,103,62,Pending,3.0,30.88,Social Media,Changement d'offre,Yes,No,Compliant,7.0,Yes
CNT-71889,10/04/2023,107,199,Pending,5.0,27.55,Email,Litige paiement,No,No,Non-compliant,,No
CNT-71890,10/05/2023,105,301,Resolved,,33.55,Phone,Relevé compteur,No,Yes,Compliant,8.0,No
CNT-71891,12/31/2023,109,227,Unresolved,4.0,40.31,Phone,Relevé compteur,Yes,Yes,Compliant,,Yes
CNT-71892,06/29/2023,108,272,Unresolved,5.0,,Social Media,Panne compteur,Yes,No,Compliant,4.0,No
CNT-71893,03/06/2023,101,299,Resolved,4.0,,Chat,Facturation,Yes,No,Compliant,,No
CNT-71894,05/04/2023,106,221,Resolved,1.0,28.3,Social Media,Changement d'offre,yes,Yes,Non-compliant,9.0,No
CNT-71895,11/01/2023,109,136,resolved,,45.71,Email,Panne compteur,No,No,Compliant,9.0,No
CNT-71896,02/25/2023,105,84,Resolved,5.0,39.45,Chat,Résiliation,Yes,No,Compliant,,No
CNT-71897,10/30/2023,105,310,Unresolved,5.0,,Social Media,Résiliation,Yes,No,Compliant,6.0,Yes
CNT-71898,01/31/2023,109,134,Resolved,5.0,32.65,Social Media,Relevé compteur,Yes,No,Compliant,,No
CNT-71899,03/24/2023,105,262,Pending,3.0,46.37,Email,Litige paiement,Yes,No,Compliant,,No
CNT-71900,05/05/2023,109,288,Unresolved,5.0,24.46,Social Media,Changement d'offre,Yes,No,Compliant,6.0,No
CNT-71901,04/06/2023,105,374,Pending,,12.57,Chat,Réclamation,Yes,No,Compliant,,No
CNT-71902,10/01/2023,108,423,Pending,5.0,23.77,phone,Litige paiement,Yes,No,Compliant,,No
CNT-71903,01/28/2023,109,240,Resolved,,18.65,Chat,Réclamation,Yes,Yes,Compliant,10.0,No
CNT-71904,09/26/2023,108,166,Pending,,14.94,Phone,Souscription contrat,Yes,Yes,Non-compliant,10.0,No
CNT-71905,05/04/2023,103,295,Pending,4.0,13.23,Phone,Facturation,Yes,Yes,Compliant,6.0,No
CNT-71906,04/15/2023,103,170,Resolved,5.0,43.55,Social Media,Litige paiement,Yes,No,Compliant,,No
CNT-71907,08/27/2023,107,287,resolved,2.0,49.71,Chat,Changement d'offre,Yes,No,N/A,9.0,No
CNT-71908,09/12/2023,102,186,resolved,1.0,38.18,Social Media,Litige paiement,No,No,Compliant,,No
CNT-71909,12/04/2023,104,47,Resolved,3.0,47.42,Social Media,Litige paiement,Yes,No,Compliant,7.0,No
CNT-71910,11/18/2023,104,311,resolved,4.0,37.24,Email,Changement d'offre,Yes,No,Compliant,,No
CNT-71911,01/29/2023,108,192,Resolved,5.0,14.46,Phone,Déménagement,Yes,No,Non-compliant,2.0,No
CNT-71912,03/31/2023,105,411,resolved,,17.97,Email,Relevé compteur,Yes,No,Non-compliant,5.0,No
CNT-71913,09/15/2023,102,261,resolved,,44.72,Chat,Résiliation,Yes,No,Non-compliant,10.0,No
CNT-71914,03/02/2023,107,105,resolved,5.0,38.56,phone,Relevé compteur,No,No,Compliant,8.0,No
CNT-71915,02/11/2023,104,356,resolved,4.0,41.08,Social Media,Résiliation,Yes,No,Non-compliant,8.0,No
CNT-71916,11/17/2023,103,241,Pending,4.0,37.13,Phone,Facturation,Yes,No,Compliant,,No
CNT-71917,05/28/2023,109,319,Pending,1.0,33.71,phone,Réclamation,yes,No,N/A,7.0,No
CNT-71918,01/18/2023,105,358,resolved,,9.13,Chat,Relevé compteur,,No,Compliant,10.0,No
CNT-71919,04/23/2023,105,266,resolved,3.0,20.57,Phone,Changement d'offre,Yes,No,Compliant,8.0,No
CNT-71920,11/21/2023,106,129,Resolved,4.0,46.22,Chat,Relevé compteur,Yes,No,Compliant,0.0,No
CNT-71921,01/04/2023,109,275,resolved,,35.55,Social Media,Litige paiement,No,No,Compliant,6.0,No
CNT-71922,10/06/2023,108,395,resolved,,27.49,Social Media,Changement d'offre,Yes,No,Compliant,9.0,No
CNT-71923,11/01/2023,102,250,Unresolved,,31.9,Phone,Souscription contrat,No,No,Compliant,6.0,No
CNT-71924,02/19/2023,103,301,Resolved,4.0,28.64,Social Media,Panne compteur,Yes,Yes,Compliant,7.0,No
CNT-71925,06/01/2023,109,180,Unresolved,5.0,21.37,phone,Résiliation,Yes,Yes,Compliant,2.0,No
CNT-71926,09/22/2023,105,114,Resolved,4.0,46.93,Email,Réclamation,No,No,Non-compliant,,No
CNT-71927,11/29/2023,105,243,resolved,4.0,11.21,Phone,Panne compteur,Yes,No,Compliant,6.0,No
CNT-71928,04/06/2023,108,263,Resolved,4.0,34.38,Chat,Réclamation,Yes,No,Compliant,8.0,No
CNT-71929,12/31/2023,101,371,Pending,5.0,21.41,Email,Déménagement,Yes,Yes,Compliant,,No
CNT-71930,04/05/2023,108,269,Unresolved,3.0,49.61,Phone,Litige paiement,Yes,No,Compliant,,No
CNT-71931,05/28/2023,105,362,resolved,3.0,37.76,Phone,Relevé compteur,Yes,No,Non-compliant,9.0,No
CNT-71932,07/12/2023,108,216,Unresolved,5.0,22.71,phone,Panne compteur,No,No,Compliant,,No
CNT-71933,02/10/2023,101,126,Pending,5.0,23.1,Social Media,Déménagement,Yes,Yes,Compliant,,No
CNT-71934,09/09/2023,106,307,resolved,5.0,10.56,phone,Relevé compteur,No,No,N/A,,No
CNT-71935,10/22/2023,102,407,Unresolved,5.0,44.98,Social Media,Résiliation,Yes,No,Non-compliant,9.0,No
CNT-71936,10/14/2023,103,203,resolved,4.0,30.84,Chat,Changement d'offre,No,No,Compliant,9.0,No
CNT-71937,01/14/2023,103,322,Unresolved,,18.2,Phone,Résiliation,Yes,No,Compliant,5.0,No
CNT-71938,05/17/2023,101,326,Pending,2.0,10.67,Social Media,Facturation,No,No,N/A,9.0,No
CNT-71939,10/03/2023,106,115,resolved,5.0,48.75,Social Media,Souscription contrat,Yes,No,Compliant,4.0,Yes
CNT-71940,01/26/2023,103,239,Unresolved,3.0,30.13,Phone,Changement d'offre,Yes,No,Compliant,3.0,No
CNT-71941,03/13/2023,104,N/A,resolved,,28.11,Social Media,Relevé compteur,No,No,Compliant,,No
CNT-71942,04/04/2023,106,295,Resolved,5.0,20.4,phone,Litige paiement,Yes,No,N/A,8.0,Yes
CNT-71943,03/14/2023,105,331,Unresolved,4.0,27.32,Chat,Litige paiement,Yes,Yes,Non-compliant,,Yes
CNT-71944,07/17/2023,105,313,Unresolved,5.0,16.19,Phone,Demande d'information,No,Yes,N/A,,No
CNT-71945,12/01/2023,103,251,Pending,4.0,12.67,phone,Litige paiement,Yes,No,Compliant,8.0,No
CNT-71946,12/23/2023,109,263,Resolved,5.0,36.05,Phone,Souscription contrat,Yes,No,Compliant,7.0,No
CNT-71947,02/18/2023,107,368,resolved,,,Chat,Déménagement,Yes,No,Compliant,,No
CNT-71948,07/28/2023,108,186,resolved,4.0,33.43,Phone,Réclamation,Yes,No,Compliant,,No
CNT-71949,05/25/2023,108,270,Resolved,2.0,9.56,Social Media,Résiliation,Yes,Yes,Compliant,10.0,No
CNT-71950,08/04/2023,103,308,resolved,5.0,21.47,Chat,Demande d'information,Yes,No,Compliant,,No
CNT-71951,06/10/2023,107,240,Pending,,47.53,phone,Litige paiement,Yes,No,Compliant,6.0,No
CNT-71952,03/21/2023,109,177,Unresolved,5.0,34.76,Phone,Panne compteur,Yes,No,Compliant,0.0,No
CNT-71953,06/16/2023,101,149,resolved,3.0,40.23,Chat,Changement d'offre,Yes,No,Compliant,7.0,No
CNT-71954,06/20/2023,106,363,Resolved,3.0,10.65,Chat,Résiliation,Yes,Yes,Compliant,0.0,No
CNT-71955,07/14/2023,103,260,Unresolved,3.0,46.81,Phone,Résiliation,Yes,No,Compliant,5.0,No
CNT-71956,01/09/2023,107,282,Resolved,4.0,25.44,phone,Résiliation,Yes,No,Compliant,9.0,No
CNT-71957,04/13/2023,108,242,Unresolved,3.0,43.14,phone,Souscription contrat,Yes,Yes,N/A,8.0,No
CNT-71958,06/11/2023,109,161,Resolved,,46.64,Phone,Réclamation,Yes,No,N/A,9.0,No
CNT-71959,02/14/2023,107,312,Unresolved,4.0,19.07,Email,Changement d'offre,No,No,Compliant,9.0,No
CNT-71960,10/22/2023,109,331,Pending,5.0,13.34,Social Media,Panne compteur,Yes,No,Compliant,,No
CNT-71961,01/08/2023,109,202,resolved,4.0,18.1,phone,Facturation,Yes,Yes,Compliant,10.0,No
CNT-71962,01/06/2023,101,388,Pending,4.0,15.05,Email,Réclamation,Yes,No,Compliant,,No
CNT-71963,12/13/2023,106,261,Unresolved,,31.45,Chat,Demande d'information,No,No,Compliant,9.0,No
CNT-71964,02/20/2023,104,333,Unresolved,5.0,,Email,Litige paiement,Yes,Yes,Compliant,8.0,No
CNT-71965,12/24/2023,101,302,Resolved,,47.36,Chat,Résiliation,No,No,Compliant,3.0,No
CNT-71966,02/14/2023,106,N/A,Pending,,26.78,Social Media,Résiliation,No,No,Non-compliant,8.0,No
CNT-71967,04/30/2023,105,376,Unresolved,5.0,13.6,Social Media,Panne compteur,Yes,Yes,Compliant,7.0,No
CNT-71968,08/27/2023,104,502,resolved,4.0,37.28,Phone,Relevé compteur,Yes,No,Compliant,7.0,No
CNT-71969,06/05/2023,104,252,resolved,4.0,38.51,Chat,Changement d'offre,yes,No,Compliant,,No
CNT-71970,12/16/2023,103,112,Resolved,3.0,47.63,phone,Réclamation,Yes,Yes,Non-compliant,8.0,No
CNT-71971,05/15/2023,104,291,Resolved,5.0,37.56,Chat,Réclamation,No,No,Non-compliant,,No
CNT-71972,07/24/2023,102,184,Unresolved,4.0,46.8,Email,Demande d'information,No,Yes,Compliant,8.0,No
CNT-71973,05/08/2023,105,148,resolved,4.0,45.39,Chat,Souscription contrat,Yes,No,Compliant,8.0,No
CNT-71974,05/25/2023,106,212,Unresolved,,10.99,Chat,Facturation,Yes,No,N/A,,No
CNT-71975,06/14/2023,109,250,Unresolved,5.0,20.64,Social Media,Souscription contrat,Yes,No,Compliant,,No
CNT-71976,06/28/2023,101,378,Unresolved,3.0,34.99,Social Media,Facturation,Yes,Yes,N/A,6.0,No
CNT-71977,10/21/2023,105,441,resolved,4.0,38.41,Email,Déménagement,Yes,No,Compliant,2.0,No
CNT-71978,08/08/2023,101,159,Unresolved,4.0,12.09,phone,Relevé compteur,No,No,Compliant,,No
CNT-71979,09/11/2023,106,219,resolved,3.0,35.28,Email,Souscription contrat,Yes,No,Compliant,10.0,No
CNT-71980,10/01/2023,106,317,Resolved,3.0,42.5,phone,Déménagement,Yes,No,Non-compliant,8.0,No
CNT-71981,06/24/2023,102,332,Resolved,4.0,,Phone,Demande d'information,Yes,No,Compliant,,No
CNT-71982,03/17/2023,101,381,Unresolved,5.0,20.14,Chat,Changement d'offre,Yes,No,Compliant,,No
CNT-71983,07/04/2023,103,345,Unresolved,5.0,49.71,Phone,Résiliation,Yes,No,Compliant,7.0,No
CNT-71984,06/04/2023,103,206,resolved,5.0,20.85,Phone,Changement d'offre,Yes,No,Compliant,4.0,No
CNT-71985,11/12/2023,107,200,Resolved,4.0,48.99,phone,Changement d'offre,Yes,No,Non-compliant,,No
CNT-71986,09/04/2023,106,295,Resolved,4.0,48.8,Social Media,Facturation,Yes,No,Compliant,8.0,No
CNT-71987,11/15/2023,106,488,resolved,2.0,37.52,phone,Panne compteur,Yes,No,Compliant,,No
CNT-71988,05/12/2023,107,245,Resolved,4.0,22.68,Phone,Résiliation,Yes,No,Compliant,,No
CNT-71989,05/10/2023,101,N/A,Resolved,5.0,44.04,Social Media,Relevé compteur,No,Yes,Compliant,9.0,No
CNT-71990,01/12/2023,107,339,Unresolved,5.0,22.81,Chat,Panne compteur,,Yes,Compliant,8.0,No
CNT-71991,02/03/2023,101,261,Unresolved,4.0,38.35,Email,Panne compteur,Yes,No,Compliant,9.0,No
CNT-71992,12/19/2023,107,491,Unresolved,,29.68,Phone,Réclamation,Yes,No,Compliant,6.0,No
CNT-71993,10/22/2023,109,228,Pending,5.0,48.65,Chat,Résiliation,yes,No,Compliant,8.0,No
CNT-71994,10/18/2023,106,152,Resolved,4.0,46.3,phone,Souscription contrat,Yes,No,N/A,,No
CNT-71995,07/13/2023,105,343,Pending,,21.06,Phone,Relevé compteur,Yes,No,Compliant,9.0,Yes
CNT-71996,07/25/2023,101,179,Resolved,5.0,45.9,phone,Panne compteur,Yes,No,Compliant,,No
CNT-71997,11/03/2023,104,234,resolved,4.0,20.73,Chat,Litige paiement,Yes,No,Compliant,2.0,No
CNT-71998,02/13/2023,107,290,resolved,2.0,42.03,Phone,Relevé compteur,Yes,No,Compliant,,No
CNT-71999,09/04/2023,104,242,Pending,1.0,14.78,Email,Litige paiement,Yes,No,Non-compliant,9.0,Yes
CNT-72000,10/21/2023,101,279,Unresolved,4.0,12.22,phone,Résiliation,Yes,No,Compliant,8.0,No
CNT-72001,04/12/2023,103,272,Unresolved,4.0,42.83,Phone,Relevé compteur,Yes,Yes,N/A,,No
CNT-72002,03/07/2023,102,456,Pending,4.0,29.21,Social Media,Souscription contrat,Yes,No,Compliant,7.0,No
CNT-72003,09/05/2023,108,315,Resolved,5.0,37.61,Chat,Réclamation,No,No,N/A,,No
CNT-72004,03/16/2023,107,255,Pending,,15.19,Phone,Demande d'information,Yes,No,Compliant,5.0,No
CNT-72005,01/11/2023,104,209,Resolved,1.0,42.77,Email,Déménagement,Yes,No,Compliant,5.0,No
CNT-72006,03/03/2023,105,213,Unresolved,5.0,26.58,Phone,Demande d'information,Yes,Yes,Non-compliant,,No
CNT-72007,07/05/2023,103,69,Unresolved,3.0,40.67,phone,Déménagement,Yes,No,Compliant,8.0,No
CNT-72008,12/06/2023,102,407,Resolved,5.0,12.01,Chat,Litige paiement,Yes,Yes,Compliant,,No
CNT-72009,03/19/2023,104,250,Pending,3.0,16.86,phone,Facturation,Yes,No,Compliant,9.0,No
CNT-72010,05/21/2023,106,324,resolved,5.0,12.07,Chat,Réclamation,Yes,No,Compliant,,No
CNT-72011,10/15/2023,101,267,Unresolved,4.0,10.77,phone,Relevé compteur,No,Yes,Compliant,8.0,No
CNT-72012,10/14/2023,103,301,resolved,4.0,25.36,Social Media,Demande d'information,Yes,No,Compliant,9.0,No
CNT-72013,11/08/2023,104,159,Unresolved,4.0,42.85,Phone,Demande d'information,Yes,No,Non-compliant,,No
CNT-72014,02/07/2023,108,352,Unresolved,4.0,37.09,Email,Changement d'offre,Yes,No,Compliant,,No
CNT-72015,03/17/2023,104,113,Resolved,4.0,14.09,Social Media,Demande d'information,Yes,No,Compliant,7.0,No
CNT-72016,03/06/2023,108,243,Unresolved,4.0,38.24,Chat,Déménagement,Yes,No,N/A,2.0,No
CNT-72017,01/30/2023,105,305,Resolved,4.0,30.49,Email,Déménagement,Yes,No,Compliant,8.0,No
CNT-72018,11/19/2023,106,314,Unresolved,4.0,,Social Media,Souscription contrat,Yes,No,Compliant,,Yes
CNT-72019,12/18/2023,104,216,Resolved,4.0,42.55,Phone,Relevé compteur,No,No,Compliant,3.0,No
CNT-72020,02/25/2023,106,407,Unresolved,4.0,19.57,Social Media,Panne compteur,No,Yes,N/A,,No
CNT-72021,07/18/2023,108,86,resolved,,37.28,Phone,Litige paiement,Yes,Yes,Non-compliant,,No
CNT-72022,12/07/2023,102,345,resolved,3.0,17.91,Social Media,Réclamation,Yes,No,Compliant,,No
CNT-72023,07/22/2023,108,212,Pending,4.0,9.61,Chat,Facturation,Yes,No,Compliant,,No
CNT-72024,03/01/2023,107,178,Pending,,29.84,Chat,Réclamation,No,No,Non-compliant,3.0,No
CNT-72025,01/25/2023,101,199,resolved,3.0,17.35,Email,Litige paiement,Yes,No,Non-compliant,8.0,No
CNT-72026,09/14/2023,106,182,Pending,4.0,37.99,phone,Litige paiement,Yes,Yes,N/A,0.0,Yes
CNT-72027,04/20/2023,106,338,Resolved,2.0,32.72,Chat,Relevé compteur,Yes,No,Compliant,9.0,No
CNT-72028,10/27/2023,106,296,Pending,,24.84,Phone,Déménagement,Yes,Yes,Compliant,10.0,No
CNT-72029,03/28/2023,108,312,Pending,3.0,,phone,Relevé compteur,Yes,No,Compliant,0.0,No
CNT-72030,12/17/2023,102,263,Pending,5.0,17.94,Chat,Résiliation,Yes,No,Compliant,8.0,No
CNT-72031,04/25/2023,102,217,resolved,4.0,31.87,Email,Déménagement,Yes,No,Compliant,6.0,No
CNT-72032,07/07/2023,103,505,Pending,4.0,31.59,Social Media,Relevé compteur,Yes,No,Compliant,,No
CNT-72033,11/22/2023,103,151,resolved,5.0,48.36,Phone,Souscription contrat,Yes,No,Non-compliant,,No
CNT-72034,11/03/2023,104,378,Unresolved,2.0,22.11,Chat,Panne compteur,No,No,Compliant,7.0,No
CNT-72035,07/02/2023,101,277,Unresolved,4.0,26.96,Social Media,Souscription contrat,yes,No,N/A,6.0,No
CNT-72036,05/26/2023,104,81,resolved,4.0,24.57,Chat,Résiliation,Yes,No,Compliant,4.0,No
CNT-72037,01/27/2023,105,236,resolved,3.0,33.54,Phone,Changement d'offre,Yes,Yes,Compliant,6.0,No
CNT-72038,10/02/2023,109,444,Unresolved,5.0,23.42,Phone,Panne compteur,Yes,No,Compliant,3.0,No
CNT-72039,03/30/2023,107,368,resolved,5.0,21.95,Phone,Souscription contrat,Yes,Yes,Compliant,,No
CNT-72040,02/16/2023,109,161,resolved,5.0,19.37,phone,Réclamation,Yes,No,N/A,9.0,No
CNT-72041,05/26/2023,102,289,Unresolved,4.0,10.73,Phone,Demande d'information,Yes,No,N/A,8.0,Yes
CNT-72042,12/02/2023,103,254,resolved,5.0,9.8,Social Media,Déménagement,Yes,No,Compliant,7.0,Yes
CNT-72043,01/16/2023,104,N/A,Unresolved,5.0,19.06,Email,Facturation,Yes,No,Compliant,,No
CNT-72044,03/10/2023,105,209,Resolved,3.0,26.91,Chat,Demande d'information,Yes,No,Compliant,8.0,No
CNT-72045,12/23/2023,109,277,Pending,4.0,46.44,Social Media,Changement d'offre,No,No,Compliant,7.0,No
CNT-72046,08/25/2023,104,193,Pending,2.0,46.92,Chat,Panne compteur,Yes,No,Non-compliant,,No
CNT-72047,04/08/2023,108,359,Unresolved,,,phone,Résiliation,Yes,No,Compliant,8.0,No
CNT-72048,07/30/2023,105,206,Resolved,3.0,49.76,phone,Demande d'information,No,No,Compliant,7.0,No
CNT-72049,06/24/2023,107,238,Pending,4.0,44.67,phone,Réclamation,Yes,Yes,Compliant,7.0,No
CNT-72050,09/09/2023,106,463,Unresolved,5.0,36.52,phone,Réclamation,Yes,Yes,Compliant,7.0,No
CNT-72051,01/11/2023,102,218,Unresolved,,16.97,Email,Facturation,Yes,No,Compliant,7.0,No
CNT-72052,10/17/2023,107,245,resolved,5.0,46.37,Chat,Demande d'information,No,No,Compliant,7.0,No
CNT-72053,12/23/2023,107,118,Resolved,2.0,9.41,Chat,Déménagement,Yes,No,N/A,8.0,No
CNT-72054,06/05/2023,105,N/A,Unresolved,4.0,37.16,phone,Réclamation,Yes,No,Compliant,,No
CNT-72055,09/04/2023,107,224,resolved,5.0,11.4,phone,Demande d'information,Yes,No,Non-compliant,4.0,No
CNT-72056,12/12/2023,102,433,Resolved,4.0,11.71,Email,Panne compteur,Yes,No,Compliant,4.0,No
CNT-72057,04/20/2023,107,92,Unresolved,1.0,14.54,Chat,Litige paiement,Yes,No,Compliant,,No
CNT-72058,08/24/2023,107,287,Unresolved,2.0,15.63,phone,Panne compteur,Yes,No,Compliant,9.0,No
CNT-72059,03/06/2023,106,468,resolved,1.0,30.94,Email,Panne compteur,Yes,No,Compliant,,No
CNT-72060,10/17/2023,107,198,resolved,3.0,9.26,Social Media,Demande d'information,Yes,No,Compliant,,No
CNT-72061,08/12/2023,109,280,Resolved,3.0,15.18,Social Media,Réclamation,Yes,No,Compliant,10.0,No
CNT-72062,06/23/2023,109,393,resolved,,20.55,Chat,Facturation,No,No,Compliant,9.0,No
CNT-72063,05/05/2023,104,226,Pending,5.0,34.65,phone,Souscription contrat,Yes,No,Compliant,9.0,No
CNT-72064,11/02/2023,107,115,Pending,5.0,30.08,phone,Litige paiement,Yes,Yes,Non-compliant,,No
CNT-72065,02/06/2023,109,211,Resolved,2.0,41.7,Phone,Réclamation,Yes,No,Non-compliant,,No
CNT-72066,09/01/2023,109,288,Unresolved,,22.88,Social Media,Résiliation,Yes,No,Compliant,8.0,No
CNT-72067,06/17/2023,101,287,Unresolved,5.0,41.53,phone,Panne compteur,Yes,No,Non-compliant,,No
CNT-72068,06/20/2023,108,328,resolved,4.0,47.88,Social Media,Changement d'offre,Yes,No,Compliant,6.0,No
CNT-72069,11/08/2023,109,176,Unresolved,5.0,9.56,Phone,Réclamation,Yes,Yes,Non-compliant,6.0,No
CNT-72070,10/05/2023,109,458,Resolved,3.0,37.77,Chat,Demande d'information,No,Yes,Compliant,,No
